item_id,knowledge_code
483,[146]
484,[219]
485,[174]
486,[187]
487,[165]
488,[180]
489,[54]
490,"[161, 169]"
491,[156]
492,"[189, 190]"
493,"[205, 223]"
494,[207]
495,[74]
496,[47]
497,[32]
498,[167]
499,[313]
500,[33]
501,[153]
502,[79]
503,[169]
504,[36]
505,[132]
506,[47]
507,[148]
508,[147]
509,[153]
510,[190]
511,"[197, 356]"
512,[11]
513,[202]
514,[148]
515,[107]
516,[150]
517,[146]
518,[72]
519,[117]
520,[139]
521,[145]
522,[134]
523,[177]
524,"[196, 197]"
525,[311]
526,[125]
527,[142]
528,[77]
529,[195]
530,"[11, 148, 178]"
531,[132]
532,[127]
533,[60]
534,[56]
535,[42]
536,[148]
537,[174]
538,[85]
539,[129]
540,[34]
541,[153]
542,[152]
543,[328]
544,[27]
545,[112]
546,[3]
547,[41]
548,"[351, 378]"
549,[213]
550,[84]
551,[165]
552,"[25, 111]"
553,[118]
554,[164]
555,[147]
556,[60]
557,[128]
558,[140]
559,[33]
560,[39]
561,[245]
562,[247]
563,[282]
564,[132]
565,[77]
566,[164]
567,"[192, 193]"
568,[169]
569,[177]
570,[176]
571,[248]
572,[169]
573,[121]
574,[152]
575,[170]
576,[177]
577,[134]
578,[42]
579,[33]
580,[146]
581,"[71, 73]"
582,[146]
583,[146]
584,[32]
585,[146]
586,"[213, 305]"
587,[157]
588,[181]
589,[4]
590,"[33, 39]"
591,[78]
592,"[63, 228]"
593,[146]
594,[351]
595,[118]
596,[170]
597,[247]
598,[178]
599,"[173, 174]"
600,[56]
601,[165]
602,[165]
603,"[56, 129]"
604,"[60, 63]"
605,[44]
606,[147]
607,[83]
608,[129]
609,[70]
610,[60]
611,[128]
612,[197]
613,[26]
614,[179]
615,[201]
616,[73]
617,[129]
618,[148]
619,[153]
620,[29]
621,[147]
622,[318]
623,[172]
624,[148]
625,[146]
626,[117]
627,"[148, 157, 160]"
628,[70]
629,[163]
630,[39]
631,"[195, 196, 197, 236]"
632,[129]
633,"[33, 44, 56]"
634,[191]
635,[4]
636,[181]
637,[166]
638,[146]
639,[236]
640,"[181, 313]"
641,[237]
642,"[52, 56]"
643,[63]
644,[220]
645,[146]
646,[114]
647,[163]
648,[32]
649,[360]
650,[16]
651,[83]
652,[177]
653,[153]
654,[165]
655,[147]
656,[73]
657,[146]
658,[32]
659,[112]
660,"[147, 148]"
661,[235]
662,[234]
663,[148]
664,[146]
665,[178]
666,[146]
667,[146]
668,[169]
669,[180]
670,[164]
671,[147]
672,[185]
673,[16]
674,[245]
675,[346]
676,[237]
677,[148]
678,[148]
679,[284]
680,[148]
681,[77]
682,[158]
683,[148]
684,[190]
685,[140]
686,[36]
687,[189]
688,[208]
689,[134]
690,[169]
691,[223]
692,[164]
693,[135]
694,[157]
695,[302]
696,[158]
697,"[140, 160]"
698,[187]
699,[139]
700,[34]
701,[20]
702,[200]
703,[372]
704,[42]
705,[147]
706,[70]
707,[201]
708,[157]
709,[45]
710,[29]
711,[129]
712,[148]
713,[74]
714,[126]
715,[204]
716,[190]
717,[170]
718,[22]
719,[213]
720,[302]
721,[140]
722,[217]
723,[267]
724,[63]
725,[79]
726,[70]
727,[210]
728,[167]
729,[60]
730,[238]
731,[45]
732,[170]
733,[117]
734,[145]
735,[169]
736,[139]
737,[148]
738,[373]
739,[147]
740,[176]
741,[85]
742,[180]
743,[146]
744,[378]
745,[22]
746,[135]
747,[203]
748,[74]
749,[178]
750,[127]
751,[113]
752,[193]
753,[47]
754,[166]
755,[280]
756,[172]
757,[238]
758,[79]
759,[183]
760,"[148, 168]"
761,[130]
762,[167]
763,[153]
764,[145]
765,[140]
766,[210]
767,[61]
768,"[339, 372]"
769,[27]
770,[167]
771,[146]
772,[157]
773,[77]
774,[309]
775,"[157, 351]"
776,[29]
777,[146]
778,"[205, 270]"
779,[150]
780,"[180, 366]"
781,[191]
782,"[25, 223]"
783,"[140, 168]"
784,[284]
785,[119]
786,[58]
787,[63]
788,[45]
789,"[63, 228]"
790,[302]
791,[319]
792,[75]
793,[114]
794,[309]
795,[236]
796,"[52, 56, 121, 220]"
797,[135]
798,"[25, 111]"
799,[11]
800,[146]
801,[152]
802,[44]
803,[33]
804,[29]
805,[205]
806,[119]
807,[79]
808,[280]
809,[54]
810,[165]
811,[174]
812,[152]
813,"[158, 159]"
814,[44]
815,[169]
816,[142]
817,[147]
818,[328]
819,[150]
820,[206]
821,[174]
822,[75]
823,"[39, 191, 195]"
824,[130]
825,[185]
826,[196]
827,[164]
828,[153]
829,[3]
830,[236]
831,[113]
832,"[146, 154, 166]"
833,[172]
834,[240]
835,[169]
836,[146]
837,[204]
838,[146]
839,"[11, 185]"
840,[150]
841,[177]
842,[73]
843,[151]
844,[33]
845,[21]
846,[174]
847,[287]
848,[143]
849,[227]
850,[189]
851,[32]
852,[148]
853,[175]
854,[223]
855,[210]
856,[207]
857,[153]
858,[142]
859,[147]
860,[33]
861,[74]
862,[187]
863,[44]
864,[27]
865,[129]
866,[62]
867,[170]
868,[63]
869,[77]
870,[60]
871,[185]
872,[235]
873,[148]
874,[195]
875,[164]
876,[180]
877,[372]
878,[153]
879,[126]
880,[33]
881,[178]
882,[235]
883,[117]
884,[174]
885,[61]
886,[237]
887,"[86, 245]"
888,[117]
889,[117]
890,[19]
891,[20]
892,[148]
893,[157]
894,[317]
895,[148]
896,[186]
897,[165]
898,[139]
899,[245]
900,[83]
901,[61]
902,[4]
903,[143]
904,[129]
905,[180]
906,[117]
907,[153]
908,[60]
909,[42]
910,[36]
911,[205]
912,[148]
913,[174]
914,[4]
915,[146]
916,[71]
917,[374]
918,"[73, 75, 77, 84]"
919,[148]
920,[186]
921,[173]
922,"[63, 228]"
923,[284]
924,"[63, 343]"
925,[156]
926,[29]
927,"[44, 196]"
928,"[25, 111]"
929,[32]
930,"[203, 270]"
931,[60]
932,[131]
933,[11]
934,"[26, 111]"
935,[187]
936,[177]
937,[247]
938,[154]
939,[284]
940,[146]
941,[223]
942,[147]
943,[47]
944,"[63, 228]"
945,[148]
946,[300]
947,[163]
948,[11]
949,[158]
950,[151]
951,[146]
952,[55]
953,[146]
954,[123]
955,[153]
956,[54]
957,[200]
958,[153]
959,[147]
960,[165]
961,[177]
962,"[131, 132]"
963,"[39, 195]"
964,[77]
965,[118]
966,[148]
967,[181]
968,[248]
969,[34]
970,[207]
971,[158]
972,[56]
973,[146]
974,[154]
975,[39]
976,[148]
977,[234]
978,[29]
979,[168]
980,[57]
981,[182]
982,[29]
983,[119]
984,[224]
985,[177]
986,"[58, 217]"
987,[36]
988,"[173, 175]"
989,[33]
990,[213]
991,[174]
992,[164]
993,[185]
994,[147]
995,[271]
996,[74]
997,[169]
998,[153]
999,[39]
1000,[16]
1001,[198]
1002,[184]
1003,[267]
1004,[73]
1005,[33]
1006,[39]
1007,[11]
1008,[127]
1009,[52]
1010,[57]
1011,[151]
1012,[135]
1013,[74]
1014,[219]
1015,[224]
1016,[219]
1017,[151]
1018,[333]
1019,[77]
1020,[38]
1021,[52]
1022,[165]
1023,[44]
1024,[33]
1025,[165]
1026,"[191, 196]"
1027,[284]
1028,"[4, 44]"
1029,[220]
1030,[75]
1031,"[189, 191]"
1032,[145]
1033,[169]
1034,"[25, 111]"
1035,[383]
1036,[207]
1037,"[52, 129]"
1038,[117]
1039,[71]
1040,[147]
1041,"[56, 129]"
1042,[267]
1043,[187]
1044,[178]
1045,[146]
1046,[44]
1047,[181]
1048,[169]
1049,[19]
1050,[138]
1051,[128]
1052,[153]
1053,[185]
1054,[74]
1055,[209]
1056,[196]
1057,[223]
1058,[178]
1059,[16]
1060,[320]
1061,[157]
1062,[168]
1063,[44]
1064,[241]
1065,[39]
1066,[107]
1067,[157]
1068,[178]
1069,[55]
1070,[184]
1071,[62]
1072,"[147, 149, 248]"
1073,[140]
1074,[39]
1075,[32]
1076,[169]
1077,[147]
1078,[217]
1079,[146]
1080,"[63, 343]"
1081,[72]
1082,[151]
1083,[247]
1084,[158]
1085,[147]
1086,[149]
1087,[204]
1088,[118]
1089,[190]
1090,"[63, 227]"
1091,[166]
1092,"[54, 195]"
1093,[180]
1094,[148]
1095,[144]
1096,[125]
1097,[55]
1098,[176]
1099,[42]
1100,[121]
1101,[187]
1102,[135]
1103,[174]
1104,[63]
1105,[156]
1106,[44]
1107,[190]
1108,[224]
1109,[168]
1110,[175]
1111,"[146, 147]"
1112,[217]
1113,[3]
1114,[191]
1115,[245]
1116,[153]
1117,[202]
1118,[201]
1119,[33]
1120,[181]
1121,[140]
1122,[127]
1123,[47]
1124,"[172, 174]"
1125,[44]
1126,[114]
1127,[116]
1128,[164]
1129,[56]
1130,[211]
1131,[42]
1132,[131]
1133,[147]
1134,[146]
1135,[169]
1136,[146]
1137,[152]
1138,[267]
1139,"[33, 39]"
1140,[251]
1141,[83]
1142,[44]
1143,[55]
1144,[169]
1145,[62]
1146,[208]
1147,[146]
1148,[267]
1149,[165]
1150,[39]
1151,[192]
1152,[176]
1153,[88]
1154,[155]
1155,[33]
1156,[138]
1157,[178]
1158,[84]
1159,[234]
1160,[146]
1161,[187]
1162,[148]
1163,[72]
1164,[191]
1165,[32]
1166,"[117, 119]"
1167,[4]
1168,[147]
1169,[221]
1170,[123]
1171,[127]
1172,[3]
1173,[177]
1174,[135]
1175,"[128, 284]"
1176,[187]
1177,[235]
1178,[205]
1179,[223]
1180,[60]
1181,[113]
1182,[123]
1183,[39]
1184,[180]
1185,[183]
1186,"[54, 58, 62]"
1187,[146]
1188,[140]
1189,[169]
1190,[166]
1191,[20]
1192,[172]
1193,[33]
1194,[153]
1195,[146]
1196,[175]
1197,[165]
1198,[173]
1199,[147]
1200,[146]
1201,[135]
1202,[132]
1203,[22]
1204,[183]
1205,[177]
1206,[241]
1207,[178]
1208,[145]
1209,[117]
1210,[174]
1211,[61]
1212,[74]
1213,[53]
1214,[187]
1215,[173]
1216,[178]
1217,"[25, 111]"
1218,[180]
1219,[19]
1220,[78]
1221,"[178, 179]"
1222,[148]
1223,[111]
1224,[147]
1225,[248]
1226,[128]
1227,[223]
1228,[375]
1229,[145]
1230,[139]
1231,[372]
1232,[159]
1233,[79]
1234,[33]
1235,"[148, 151]"
1236,[169]
1237,[32]
1238,[54]
1239,[329]
1240,[209]
1241,[119]
1242,"[145, 147, 149]"
1243,[312]
1244,[123]
1245,[214]
1246,[194]
1247,[19]
1248,[22]
1249,[155]
1250,[19]
1251,[206]
1252,[26]
1253,[174]
1254,[11]
1255,[72]
1256,[34]
1257,[44]
1258,[143]
1259,"[57, 223]"
1260,[22]
1261,[148]
1262,[148]
1263,[282]
1264,[147]
1265,[267]
1266,[203]
1267,[33]
1268,[123]
1269,[33]
1270,[75]
1271,"[158, 167, 351]"
1272,[60]
1273,[79]
1274,[247]
1275,[188]
1276,[153]
1277,"[63, 228]"
1278,"[181, 182, 185]"
1279,[143]
1280,[73]
1281,[168]
1282,[176]
1283,[11]
1284,[140]
1285,[129]
1286,[148]
1287,"[39, 195]"
1288,"[146, 150]"
1289,[147]
1290,[145]
1291,[60]
1292,[146]
1293,[34]
1294,[146]
1295,[223]
1296,[174]
1297,[309]
1298,[146]
1299,[208]
1300,[33]
1301,[146]
1302,[213]
1303,[172]
1304,[70]
1305,[63]
1306,[114]
1307,[83]
1308,[150]
1309,[33]
1310,[194]
1311,[211]
1312,[33]
1313,[19]
1314,"[34, 212]"
1315,[140]
1316,"[11, 205]"
1317,[201]
1318,[33]
1319,"[36, 39, 107]"
1320,[134]
1321,[29]
1322,[129]
1323,"[121, 284]"
1324,"[33, 39, 195, 196]"
1325,[109]
1326,[234]
1327,[224]
1328,[126]
1329,[251]
1330,[369]
1331,[34]
1332,[179]
1333,[191]
1334,[127]
1335,[167]
1336,[224]
1337,[177]
1338,[203]
1339,[186]
1340,[191]
1341,[164]
1342,[177]
1343,[134]
1344,[79]
1345,[148]
1346,[260]
1347,[44]
1348,[269]
1349,[147]
1350,[204]
1351,[139]
1352,[47]
1353,[223]
1354,[123]
1355,[148]
1356,[54]
1357,[74]
1358,[42]
1359,[16]
1360,[148]
1361,[146]
1362,[61]
1363,[153]
1364,[210]
1365,[356]
1366,[158]
1367,[49]
1368,[54]
1369,[301]
1370,[148]
1371,[148]
1372,[80]
1373,[245]
1374,[210]
1375,"[146, 148]"
1376,[146]
1377,[140]
1378,[148]
1379,[44]
1380,[164]
1381,[54]
1382,"[42, 126]"
1383,[153]
1384,[170]
1385,[147]
1386,[267]
1387,[164]
1388,[235]
1389,[219]
1390,[170]
1391,[245]
1392,[79]
1393,[179]
1394,"[25, 226]"
1395,[165]
1396,"[166, 167]"
1397,[171]
1398,[135]
1399,[63]
1400,[223]
1401,[132]
1402,[147]
1403,[157]
1404,[128]
1405,"[146, 148]"
1406,[60]
1407,[234]
1408,[11]
1409,[191]
1410,[44]
1411,[158]
1412,[148]
1413,[115]
1414,[170]
1415,[128]
1416,[175]
1417,[160]
1418,[117]
1419,[170]
1420,[219]
1421,[248]
1422,[173]
1423,[135]
1424,[351]
1425,[44]
1426,[54]
1427,[45]
1428,[57]
1429,[157]
1430,[165]
1431,[54]
1432,[164]
1433,[308]
1434,[174]
1435,[208]
1436,[175]
1437,[237]
1438,[152]
1439,[53]
1440,[146]
1441,[284]
1442,[49]
1443,[19]
1444,[57]
1445,[191]
1446,[148]
1447,[32]
1448,[153]
1449,[236]
1450,[127]
1451,[180]
1452,[165]
1453,[135]
1454,[188]
1455,[150]
1456,[267]
1457,[56]
1458,[58]
1459,[189]
1460,[61]
1461,"[155, 156]"
1462,[163]
1463,[174]
1464,"[19, 195]"
1465,[333]
1466,[36]
1467,[181]
1468,[219]
1469,[267]
1470,[148]
1471,[163]
1472,[169]
1473,[172]
1474,[151]
1475,[146]
1476,"[156, 189, 191]"
1477,[29]
1478,[181]
1479,[32]
1480,[182]
1481,[151]
1482,[284]
1483,[186]
1484,[147]
1485,[163]
1486,[70]
1487,[173]
1488,[49]
1489,[147]
1490,[146]
1491,[52]
1492,[147]
1493,[182]
1494,[313]
1495,[4]
1496,[338]
1497,[54]
1498,[157]
1499,[16]
1500,[151]
1501,[177]
1502,[193]
1503,[378]
1504,[180]
1505,[74]
1506,[217]
1507,[33]
1508,[153]
1509,[45]
1510,[163]
1511,[185]
1512,[234]
1513,[148]
1514,[178]
1515,[32]
1516,[146]
1517,[149]
1518,[153]
1519,"[192, 193]"
1520,[80]
1521,"[140, 160]"
1522,[166]
1523,[63]
1524,[261]
1525,[314]
1526,[309]
1527,"[192, 193]"
1528,[317]
1529,[148]
1530,[36]
1531,[155]
1532,[223]
1533,[131]
1534,[29]
1535,[148]
1536,[3]
1537,[114]
1538,[117]
1539,[151]
1540,[157]
1541,[79]
1542,[34]
1543,[165]
1544,[169]
1545,[206]
1546,[164]
1547,"[54, 125]"
1548,[165]
1549,[83]
1550,[267]
1551,[372]
1552,[191]
1553,[245]
1554,[237]
1555,[47]
1556,"[19, 33]"
1557,[117]
1558,"[260, 263]"
1559,[52]
1560,[36]
1561,[85]
1562,[211]
1563,"[84, 240]"
1564,[164]
1565,[70]
1566,[141]
1567,[195]
1568,[146]
1569,"[147, 150]"
1570,"[158, 159]"
1571,[11]
1572,[85]
1573,"[184, 235]"
1574,[153]
1575,[251]
1576,[189]
1577,[57]
1578,[42]
1579,[42]
1580,[27]
1581,[151]
1582,[148]
1583,"[72, 77]"
1584,[11]
1585,[151]
1586,[33]
1587,[140]
1588,[251]
1589,[71]
1590,[165]
1591,[79]
1592,[191]
1593,[33]
1594,[187]
1595,[169]
1596,[159]
1597,[27]
1598,"[195, 196, 197]"
1599,[351]
1600,[190]
1601,[80]
1602,[188]
1603,[32]
1604,[351]
1605,[147]
1606,"[74, 241]"
1607,[150]
1608,[210]
1609,[375]
1610,[201]
1611,[47]
1612,[314]
1613,"[280, 281]"
1614,[166]
1615,[351]
1616,[219]
1617,[111]
1618,[141]
1619,[375]
1620,[146]
1621,[169]
1622,[217]
1623,[33]
1624,[148]
1625,[11]
1626,[159]
1627,[117]
1628,[151]
1629,[181]
1630,[145]
1631,[150]
1632,[219]
1633,[156]
1634,[36]
1635,"[127, 284]"
1636,"[147, 148, 166, 172]"
1637,[76]
1638,[235]
1639,[172]
1640,"[184, 235]"
1641,[189]
1642,[160]
1643,[72]
1644,[117]
1645,[147]
1646,[189]
1647,[52]
1648,[130]
1649,[238]
1650,[207]
1651,[157]
1652,"[56, 129]"
1653,[33]
1654,[114]
1655,[117]
1656,[175]
1657,[191]
1658,[44]
1659,[75]
1660,[107]
1661,[181]
1662,[71]
1663,[78]
1664,[70]
1665,[191]
1666,[372]
1667,[33]
1668,[223]
1669,[190]
1670,[11]
1671,[169]
1672,[197]
1673,[38]
1674,[148]
1675,[86]
1676,[235]
1677,[189]
1678,[134]
1679,[213]
1680,"[204, 206, 301]"
1681,[52]
1682,[29]
1683,[235]
1684,[372]
1685,[189]
1686,[146]
1687,[117]
1688,[235]
1689,[157]
1690,[36]
1691,[11]
1692,[62]
1693,[140]
1694,[16]
1695,[135]
1696,[128]
1697,[164]
1698,[148]
1699,[117]
1700,[210]
1701,[148]
1702,[150]
1703,[33]
1704,[194]
1705,[130]
1706,[163]
1707,[177]
1708,"[70, 84]"
1709,[16]
1710,[245]
1711,"[39, 195]"
1712,[58]
1713,[42]
1714,[45]
1715,[39]
1716,[167]
1717,[135]
1718,[205]
1719,[248]
1720,[169]
1721,[77]
1722,[63]
1723,[147]
1724,[21]
1725,"[169, 172]"
1726,[45]
1727,[117]
1728,[76]
1729,[181]
1730,[207]
1731,[147]
1732,[181]
1733,[213]
1734,[157]
1735,[182]
1736,[235]
1737,[300]
1738,[307]
1739,[74]
1740,[57]
1741,[125]
1742,"[147, 148]"
1743,[135]
1744,[127]
1745,[117]
1746,[159]
1747,[198]
1748,[153]
1749,[155]
1750,[71]
1751,[163]
1752,[195]
1753,[146]
1754,[44]
1755,[83]
1756,[143]
1757,[351]
1758,[148]
1759,[173]
1760,[375]
1761,[44]
1762,[223]
1763,[170]
1764,[203]
1765,[47]
1766,[139]
1767,[237]
1768,[21]
1769,[58]
1770,[63]
1771,[56]
1772,[146]
1773,[148]
1774,[3]
1775,[247]
1776,[148]
1777,[163]
1778,[195]
1779,[109]
1780,[181]
1781,[3]
1782,[234]
1783,[147]
1784,[117]
1785,"[132, 135]"
1786,[60]
1787,[157]
1788,[217]
1789,"[204, 206]"
1790,[284]
1791,[148]
1792,[45]
1793,[213]
1794,[129]
1795,[79]
1796,[29]
1797,[173]
1798,[191]
1799,[146]
1800,[153]
1801,[169]
1802,[213]
1803,[147]
1804,[280]
1805,[226]
1806,[148]
1807,[132]
1808,[191]
1809,[44]
1810,[29]
1811,[153]
1812,[63]
1813,[284]
1814,[153]
1815,[169]
1816,"[148, 151]"
1817,[58]
1818,[139]
1819,[47]
1820,[148]
1821,[117]
1822,[146]
1823,[203]
1824,[150]
1825,[33]
1826,[185]
1827,[135]
1828,[29]
1829,[170]
1830,[29]
1831,[3]
1832,[163]
1833,[226]
1834,[188]
1835,[70]
1836,[176]
1837,[47]
1838,[152]
1839,[147]
1840,[150]
1841,[113]
1842,[158]
1843,[245]
1844,[49]
1845,[213]
1846,[164]
1847,[157]
1848,[125]
1849,[117]
1850,[70]
1851,[284]
1852,[284]
1853,[146]
1854,[147]
1855,[178]
1856,"[44, 54]"
1857,[147]
1858,[56]
1859,[168]
1860,[148]
1861,[135]
1862,[153]
1863,[53]
1864,[129]
1865,[129]
1866,[27]
1867,[80]
1868,[107]
1869,[163]
1870,[77]
1871,[78]
1872,[153]
1873,[131]
1874,[226]
1875,[33]
1876,[79]
1877,"[45, 128]"
1878,[11]
1879,"[128, 129]"
1880,[16]
1881,"[36, 44]"
1882,[147]
1883,[146]
1884,[60]
1885,[34]
1886,"[147, 148]"
1887,[165]
1888,[56]
1889,[79]
1890,[169]
1891,"[160, 190]"
1892,[11]
1893,"[155, 167]"
1894,[147]
1895,"[39, 195]"
1896,[142]
1897,[70]
1898,[148]
1899,[33]
1900,[284]
1901,[21]
1902,[142]
1903,[181]
1904,[180]
1905,[45]
1906,[123]
1907,[21]
1908,[42]
1909,[147]
1910,[150]
1911,[22]
1912,[191]
1913,[152]
1914,[177]
1915,[187]
1916,[168]
1917,[202]
1918,[155]
1919,[160]
1920,[123]
1921,"[57, 121]"
1922,[146]
1923,[204]
1924,[44]
1925,[110]
1926,[180]
1927,[146]
1928,[32]
1929,[169]
1930,[240]
1931,[152]
1932,[178]
1933,[190]
1934,[157]
1935,[175]
1936,[148]
1937,[147]
1938,[182]
1939,[225]
1940,[143]
1941,[167]
1942,[140]
1943,[70]
1944,[168]
1945,[142]
1946,[153]
1947,"[140, 300]"
1948,"[34, 212]"
1949,[152]
1950,[16]
1951,[188]
1952,[351]
1953,[32]
1954,[20]
1955,[142]
1956,[79]
1957,[152]
1958,[153]
1959,[36]
1960,[181]
1961,[142]
1962,[234]
1963,[56]
1964,[164]
1965,[148]
1966,[148]
1967,[11]
1968,[159]
1969,[227]
1970,[26]
1971,[3]
1972,[32]
1973,[70]
1974,[149]
1975,[226]
1976,[191]
1977,"[147, 150]"
1978,[169]
1979,[34]
1980,[115]
1981,[191]
1982,[373]
1983,[146]
1984,[109]
1985,[185]
1986,"[39, 195]"
1987,[177]
1988,[182]
1989,[163]
1990,[163]
1991,[208]
1992,[125]
1993,[147]
1994,[155]
1995,[145]
1996,[338]
1997,[148]
1998,[207]
1999,[235]
2000,[3]
2001,[19]
2002,[20]
2003,[117]
2004,[146]
2005,[185]
2006,[158]
2007,[177]
2008,[44]
