user_id,item_id,score
5,8938,1
5,8831,1
5,8986,1
5,9000,0
5,8953,1
5,8933,1
5,8995,1
5,8984,1
5,8937,1
5,10957,1
5,11142,1
5,10763,1
5,7847,1
5,7871,1
5,7800,0
5,7830,1
5,7820,1
5,7806,1
5,1630,1
5,8322,1
5,3695,1
5,1303,1
5,4218,1
5,13471,1
5,13472,1
5,13479,1
5,13483,1
5,3757,1
5,1346,1
5,4283,1
5,6438,0
5,6412,0
5,6416,1
5,6482,1
5,6535,0
5,6443,0
5,6477,1
5,6343,1
5,6501,1
5,6534,0
5,6481,1
5,6457,1
5,6484,1
5,6372,1
5,6472,1
5,7274,1
5,4499,1
5,830,1
5,864,1
5,6903,1
5,6890,0
5,6875,0
5,6872,1
5,6863,1
5,6879,1
5,6866,1
5,6908,1
5,4682,1
5,9436,0
5,9429,1
5,11603,0
5,9424,1
5,9441,1
5,9420,1
5,4725,1
5,3169,1
5,3225,1
5,3217,1
5,9798,1
5,7889,0
5,7993,1
5,7883,1
5,7881,1
5,14604,1
5,14589,1
5,14611,1
5,7447,1
5,7435,1
5,8812,1
5,8818,1
5,8777,1
5,8773,1
5,8747,1
5,9553,1
5,8137,1
5,8439,1
5,12933,1
5,7220,1
5,11750,1
5,10460,1
5,6827,0
5,6839,0
5,6816,1
5,6804,1
5,6833,1
5,6814,1
5,6853,1
5,8221,1
5,1537,1
5,8712,1
5,3650,0
5,3675,1
5,3593,1
5,3652,1
5,10010,1
5,5025,1
5,5521,1
5,6584,0
5,6609,1
5,6636,0
5,6617,1
5,6640,0
5,6573,0
5,6610,1
5,6628,1
5,5495,1
5,6656,0
5,6661,1
5,6672,0
5,6666,1
5,6652,0
5,6677,1
5,6673,1
5,6669,1
5,5511,1
5,6689,1
5,6691,1
5,6705,1
5,6932,1
5,6739,0
5,6734,1
5,6736,0
5,6730,0
5,6727,1
5,6942,1
5,6742,1
5,6752,1
5,6753,1
5,5472,1
5,6782,0
5,6787,1
5,6779,1
5,6796,1
5,4932,1
5,8055,0
5,8059,1
5,13019,1
5,8066,1
5,8118,1
5,8038,1
5,5446,1
5,10151,1
5,11919,0
5,11907,1
5,11872,1
5,11889,1
5,1067,1
5,1078,1
5,12258,0
5,12273,1
5,12274,1
5,12255,1
5,2973,0
5,3160,1
5,2976,1
5,3147,1
5,173,1
5,164,1
5,12583,0
5,12523,1
5,12560,1
5,12575,1
5,5425,1
5,5433,1
5,12443,1
5,1023,1
5,1027,1
5,12002,1
5,528,1
5,547,1
5,11842,1
5,11314,1
5,2794,1
5,2791,1
5,2859,1
5,2857,1
5,356,1
5,640,1
5,700,0
5,701,1
5,702,1
5,670,0
5,671,1
5,672,1
5,634,1
5,676,1
5,706,1
5,715,1
5,652,1
5,5294,0
5,5296,1
5,5295,1
5,5292,0
5,5299,1
5,5307,1
5,5382,1
5,5373,1
5,5385,1
5,5391,1
5,5270,1
5,5272,1
5,5312,1
5,5328,1
5,3120,1
5,3109,1
5,2821,1
5,2825,1
5,2712,1
5,501,1
5,3059,1
5,3085,1
5,12351,1
5,12090,1
5,2902,1
5,2953,1
5,2926,1
5,2899,1
5,102,1
5,109,1
5,78,0
5,93,0
5,67,1
5,87,1
5,69,1
5,8899,1
5,9477,1
5,9383,1
5,9237,0
5,9152,1
5,9197,1
5,9171,1
5,13316,1
5,13778,0
5,13780,1
5,13781,1
5,13782,1
5,14038,0
5,14039,1
5,13973,1
5,13783,1
5,13833,1
5,13730,0
5,13731,1
5,13732,1
5,13733,1
5,13723,1
5,13569,1
5,13674,1
5,13555,1
5,13751,1
5,2032,1
5,2126,1
5,12730,1
5,4415,1
5,2559,1
5,2603,1
5,11204,1
5,697,1
5,679,1
5,694,1
5,2283,1
5,9669,1
5,1906,1
5,726,1
5,718,1
5,771,1
5,737,1
5,748,1
5,3318,0
5,3319,0
5,3320,1
5,3321,1
5,3358,1
5,3354,0
5,3355,0
5,3356,1
5,3357,0
5,3306,1
5,3382,1
5,3366,0
5,3367,1
5,3368,1
5,3369,1
5,3330,1
5,5198,0
5,5244,1
5,5258,1
5,5246,1
5,4993,0
5,4985,0
5,4991,1
5,4996,1
5,4987,0
5,4995,1
5,5597,1
5,5866,0
5,5867,1
5,5854,1
5,5849,1
5,10620,1
5,6193,1
5,4859,1
5,5556,1
5,10943,1
5,4651,1
5,10227,1
5,4747,1
5,5806,1
5,5055,0
5,5046,1
5,5061,1
5,5045,1
5,5884,1
5,5144,1
5,6269,1
5,11559,1
5,5638,1
5,5719,1
5,10331,1
5,11465,1
6,1429,0
6,1463,1
6,1456,1
6,1445,1
6,1457,0
6,1422,0
6,1434,1
6,1438,1
6,1458,1
6,1415,0
6,1468,1
6,1451,1
6,1441,1
6,1442,1
6,1444,1
6,7337,1
6,7043,1
6,7318,1
6,7336,1
6,7328,1
7,615,0
7,626,1
7,630,1
7,616,1
7,10554,1
7,10522,0
7,7107,1
7,7104,1
7,10569,0
7,10557,1
7,10513,1
7,10590,1
7,10744,0
7,10797,0
7,10756,0
7,10764,0
7,10805,0
7,10745,0
7,10695,1
7,10788,0
7,10668,1
7,10765,1
7,10697,1
7,1558,1
7,1534,0
7,1596,0
7,1523,0
7,1503,1
7,1546,0
7,1591,0
7,1515,1
7,1535,1
7,1531,1
7,1751,1
7,1720,0
7,1744,1
7,1705,1
7,1724,1
7,10820,1
7,10959,0
7,10986,1
7,11013,1
7,10938,1
7,11144,1
7,11213,0
7,11098,0
7,11121,1
7,11118,1
7,11196,1
7,1845,1
7,1877,1
7,1779,1
7,1792,1
7,1786,0
7,10449,1
7,10497,0
7,10536,0
7,10542,0
7,10530,0
7,10503,1
7,10477,1
7,10472,1
7,10479,1
7,10489,1
7,1616,1
7,1605,1
7,1608,1
7,1599,1
7,1626,1
7,9818,0
7,9843,0
7,7740,0
7,7747,0
7,7689,1
7,7688,1
7,7763,1
7,7674,0
7,7590,1
7,8413,0
7,8391,0
7,8373,0
7,8414,0
7,8385,0
7,1678,0
7,4365,1
7,4308,0
7,4373,1
7,4313,1
7,4256,1
7,1331,1
7,1359,1
7,1252,0
7,4207,0
7,4051,1
7,4216,1
7,4209,1
7,7538,1
7,7552,0
7,7556,0
7,7574,0
7,7548,1
7,7546,0
7,7535,1
7,7544,1
7,7569,0
7,7539,1
7,13464,0
7,13454,1
7,13462,1
7,13476,1
8,13288,1
8,1981,0
8,1942,1
8,1960,0
8,9022,1
8,9541,0
8,9497,0
8,9462,1
8,9519,1
8,9469,1
8,6052,0
8,6053,0
8,16565,0
8,10560,0
8,7121,1
8,10569,1
8,7115,1
8,16694,0
8,16752,1
8,16753,1
8,16784,1
9,2899,0
9,2915,0
9,2955,0
9,2911,0
9,2945,1
9,2936,1
9,70,0
9,110,0
9,111,0
9,102,0
9,112,1
9,86,0
9,115,0
9,119,1
9,68,0
9,87,0
9,114,1
9,107,1
9,71,0
9,79,0
9,89,1
9,77,1
9,156,0
9,161,0
9,132,0
9,2982,1
9,2960,0
9,170,1
9,2978,1
9,3106,0
9,3034,0
9,3011,0
9,3069,0
9,3070,1
9,3023,1
9,192,0
9,198,0
9,204,1
9,188,0
9,213,0
9,193,1
9,212,1
9,208,0
9,210,1
9,202,1
9,205,1
9,3107,0
9,222,1
9,3117,1
9,3123,1
9,545,1
9,527,1
9,572,1
9,561,1
9,586,1
9,582,0
9,780,1
9,791,0
9,781,1
9,796,0
9,785,1
9,782,1
9,2900,1
9,2901,1
9,84,0
9,83,1
9,74,1
9,2958,1
9,3009,0
9,3084,0
9,2995,1
9,3032,1
9,3026,1
9,241,1
9,3109,1
9,519,1
9,2722,1
9,533,1
9,536,1
9,2782,0
9,2777,1
9,2762,1
9,2796,1
9,2808,1
9,2815,1
9,2847,1
9,2837,1
9,1027,0
9,998,0
9,1004,1
9,1025,1
9,1018,1
9,1087,0
9,1038,1
9,1124,0
9,1100,1
9,1102,1
9,1051,1
9,13292,0
9,13293,0
9,13294,0
9,13295,1
9,13412,0
9,13376,0
9,13377,0
9,13378,1
9,13379,0
9,13400,0
9,13268,0
9,13356,0
9,13388,0
9,13416,0
9,13417,1
9,13418,0
9,13419,0
9,13240,1
9,13352,0
9,13353,1
9,13354,0
9,13355,0
9,13280,0
9,13432,1
9,13336,1
9,13344,1
9,14038,0
9,14039,1
9,13928,0
9,13929,0
9,13833,0
9,13835,1
9,13836,1
9,13837,1
9,13768,0
9,13770,1
9,13771,1
9,13772,1
9,13853,0
9,13854,1
9,13973,1
9,13763,0
9,13764,1
9,13998,0
9,13999,1
9,13968,1
9,13828,1
9,13646,0
9,13647,0
9,13648,0
9,13649,1
9,13555,1
9,13751,1
9,13730,1
9,13548,1
9,13611,1
9,1915,0
9,1901,0
9,1903,0
9,1910,0
9,1916,1
9,1899,0
9,1893,1
9,1922,0
9,1925,1
9,1961,0
9,1956,1
9,1931,1
9,2018,0
9,2017,1
9,2143,0
9,2088,0
9,2080,0
9,2107,0
9,2054,0
9,2044,1
9,3302,0
9,3303,0
9,3304,0
9,3305,0
9,2376,1
9,2519,0
9,2467,0
9,2516,0
9,2469,0
9,2489,0
9,2405,1
9,2579,0
9,2574,0
9,2572,1
9,2566,1
9,2552,0
9,2530,1
9,2536,1
9,2561,1
9,2663,0
9,2642,1
9,2634,1
9,2633,1
9,3200,0
9,3197,0
9,3198,1
9,3199,1
9,3166,0
9,14077,0
9,7349,1
9,1410,1
9,1618,0
9,1605,1
9,1624,1
9,1627,1
10,3501,1
10,1602,1
10,1494,1
10,1616,1
10,1705,1
10,5041,1
10,7063,1
10,1424,1
10,1611,1
10,7444,1
10,14585,1
10,14584,1
10,7443,1
10,14594,1
10,7075,1
10,1436,1
10,10583,1
10,1618,0
10,7963,1
10,3275,0
10,3279,1
10,3281,1
10,3272,1
10,625,1
10,618,1
10,628,0
10,7188,1
10,7073,1
10,7096,1
10,8533,1
10,4454,1
10,7445,1
10,7461,1
10,14589,0
10,7473,1
10,14587,1
10,7454,1
10,7456,1
10,7452,1
10,5476,0
10,5495,1
10,5477,0
10,5491,1
10,5478,1
10,10334,1
10,11516,1
11,133,0
11,790,1
11,784,1
11,536,1
11,551,1
11,2795,1
11,2757,0
11,2810,1
11,2803,0
11,2807,1
11,2827,1
11,2808,1
11,1096,1
11,1040,1
11,2172,0
11,2138,0
11,2066,0
11,2112,0
11,2893,1
11,3498,1
11,3545,1
11,4487,0
11,4488,0
11,4489,1
11,4469,1
11,4463,1
11,4490,1
11,3850,1
11,13475,1
11,13458,1
11,13467,1
11,13464,1
11,13487,1
11,1609,1
11,5264,1
11,5281,0
11,5287,0
11,3270,1
11,621,1
11,622,1
11,627,1
11,615,1
11,630,1
11,3506,1
11,1612,0
11,1613,0
11,1619,0
11,1626,0
11,1617,1
11,3285,1
11,616,1
11,1606,1
11,1608,0
11,1673,1
11,1706,1
11,1536,1
11,1853,0
11,1858,1
11,1833,0
11,1885,0
11,1810,1
11,1884,1
11,1887,1
11,11121,1
11,10798,1
11,10597,1
11,3523,0
11,3514,1
11,3493,1
11,10956,1
11,5043,1
11,7301,0
11,7310,1
11,7079,0
11,7353,1
11,7368,1
11,7351,1
11,1468,1
11,1624,1
11,8018,1
11,1496,0
11,3260,1
11,1487,1
11,1495,0
11,1493,1
11,601,1
11,623,1
11,624,1
11,7524,1
11,7135,1
11,7157,1
11,7054,1
11,7605,1
11,7690,1
11,3569,1
11,9088,1
11,7271,1
11,9848,1
11,8526,1
11,1797,0
11,9000,0
11,7813,1
11,7817,1
11,8328,1
11,1228,1
11,13451,1
11,13453,0
11,13461,1
11,13472,1
11,13480,0
11,13469,0
11,13478,1
11,13479,1
11,13471,0
11,6958,1
11,968,1
11,4696,0
11,4683,1
11,9432,1
11,9752,1
11,10499,1
11,6855,1
11,6835,1
11,6808,0
11,6860,1
11,6849,1
11,6810,1
11,6824,1
11,6843,1
11,8202,1
11,1940,1
11,2141,1
11,1027,0
11,553,1
11,549,1
11,11314,0
11,11318,0
11,2793,1
11,2792,1
11,2832,1
11,2836,1
11,5266,1
11,5323,1
11,5319,0
11,2820,1
11,506,1
11,508,1
11,12191,0
11,12196,1
11,12141,0
11,12153,1
11,12169,1
11,3099,0
11,3093,1
11,3097,1
11,2993,1
11,12376,1
11,12105,1
11,2909,0
11,2936,1
11,2922,1
11,2907,1
11,2924,1
11,2900,1
11,67,1
11,126,1
11,77,1
11,73,1
11,1620,1
11,7977,1
11,1481,1
11,617,1
11,626,1
11,607,1
11,7669,1
11,7767,1
11,3551,1
11,8608,1
11,14062,0
11,8346,1
11,4695,1
11,9334,0
11,9441,1
11,9378,1
11,9316,1
11,9800,1
11,2833,1
11,2842,1
11,5261,0
11,5283,1
11,5285,1
11,5286,1
11,2815,1
11,2823,1
11,498,1
11,2720,1
11,12182,1
11,12175,1
11,12187,1
11,12386,1
11,12115,1
11,2938,1
11,2939,1
11,2916,0
11,2899,1
11,2905,1
11,80,1
11,87,1
11,68,0
11,74,1
11,93,1
11,1944,1
12,3010,0
12,3038,0
12,3065,0
12,3078,0
12,549,0
12,539,1
12,546,1
12,528,1
12,570,0
12,562,1
12,555,1
12,566,1
12,779,0
12,794,1
12,797,1
12,783,1
12,1608,0
12,1626,0
12,1611,0
12,10562,0
12,7118,0
12,10576,0
12,7115,0
12,10583,0
12,7112,0
12,10599,0
12,1426,1
12,10553,1
12,7984,1
12,3258,1
12,619,1
12,622,1
12,603,1
12,610,1
12,611,1
12,7539,1
12,7126,1
12,7026,1
12,7046,1
12,7586,1
12,7721,1
12,3573,1
12,9220,0
12,7262,1
12,9858,1
12,8525,0
12,8601,1
12,8516,1
12,8522,1
12,1796,1
12,1825,1
12,1142,1
12,14071,1
12,14078,1
12,14055,1
12,8872,1
12,8868,0
12,8841,1
12,8914,1
12,8991,1
12,8849,1
12,8964,1
12,11008,1
12,11218,0
12,11096,1
12,11188,1
12,11093,1
12,10797,1
12,7870,1
12,7865,1
12,7809,0
12,7829,1
12,7814,0
12,7806,1
12,7800,1
12,7812,1
12,1669,1
12,8363,1
12,1715,1
12,3704,1
12,1230,1
12,4139,1
12,13487,1
12,13465,1
12,13474,1
12,13475,1
12,13481,1
12,3965,1
12,1384,1
12,4309,1
13,13208,0
13,13209,1
13,13210,1
13,13211,0
13,1986,1
13,838,1
13,615,0
13,625,1
13,606,1
13,603,1
13,1777,1
13,11083,1
13,7332,1
13,1430,1
13,1619,0
13,1625,0
13,1599,0
13,1626,1
13,1614,1
13,7980,1
13,1493,1
13,630,1
13,618,1
13,605,1
13,626,1
13,610,1
13,7559,1
13,7125,1
13,7174,1
13,7133,1
13,7581,1
13,3575,0
13,3560,1
13,3573,0
13,3578,0
13,3569,1
13,8533,1
13,1181,1
13,7458,1
13,14588,1
13,7464,0
13,7471,0
13,14585,1
13,7434,1
13,7431,1
13,7468,1
13,14589,1
13,7328,0
13,7364,1
13,7380,0
13,7340,1
13,7061,1
13,7075,1
13,1469,1
13,10549,1
13,1604,1
13,7955,1
13,1491,0
13,1477,1
13,1471,1
13,3264,1
13,3273,1
13,601,1
13,602,1
13,609,1
13,7553,0
13,7517,0
13,7551,1
13,7541,1
13,7554,1
13,7175,1
13,7151,1
13,7088,1
13,7624,1
13,7675,0
13,7700,1
13,7690,1
13,7685,1
13,9164,1
13,6980,0
13,7020,0
13,7489,1
13,7790,1
13,7785,0
13,7477,1
13,9822,1
13,8538,1
13,1780,1
13,1800,1
13,1146,1
13,14066,1
13,14056,1
13,14072,1
13,8848,1
13,8934,0
13,8828,0
13,8866,1
13,8921,1
13,8964,1
13,9002,1
13,8856,1
13,10829,1
13,11162,1
13,10776,1
13,7869,1
13,7847,1
13,7801,0
13,7817,1
13,7803,1
13,7797,1
13,1680,1
13,8366,1
13,1763,1
13,3830,0
13,3707,1
13,3726,1
13,3715,1
13,1250,1
13,4202,1
13,13448,1
13,13478,1
13,13459,1
13,13480,1
13,13458,1
13,3999,1
13,1320,1
13,4297,1
13,6360,1
13,6447,1
13,6506,1
13,6386,1
13,6454,1
13,7228,1
13,4496,0
13,4497,1
13,4498,1
13,974,1
13,4445,1
13,4460,1
13,820,1
13,940,0
13,941,1
13,942,1
13,943,1
13,880,1
13,6914,1
13,6887,1
13,6898,1
13,6892,1
13,6895,1
13,4698,0
13,4676,1
13,4679,1
13,4695,1
13,9353,1
13,4723,1
13,3218,1
13,3222,0
13,3172,1
13,3186,1
13,3188,1
14,1600,1
14,1498,1
14,1481,1
14,601,1
14,1627,1
14,1653,1
14,1690,1
14,1530,1
14,1817,0
14,1848,1
14,1844,1
14,1799,1
14,11126,1
14,10745,1
14,7117,1
14,3501,1
14,10954,1
14,5039,1
14,7340,0
14,7326,1
14,7076,0
14,7354,1
14,7310,1
14,7083,1
14,1431,1
14,1621,1
14,8113,0
14,7949,1
14,8018,0
14,7967,1
14,8102,1
14,8103,1
14,3279,1
14,613,1
14,608,1
14,626,1
14,614,1
14,618,1
14,7552,0
14,7524,0
14,7551,1
14,7562,1
14,7559,0
14,7538,1
14,7558,1
14,7516,1
14,7044,1
14,7028,1
14,7156,1
14,7647,1
14,7747,0
14,7733,1
14,7714,1
14,7706,1
14,3552,0
14,3563,1
14,3568,1
14,3576,0
14,3566,1
14,3569,1
14,3561,1
14,9123,0
14,9062,1
14,9164,1
14,9165,0
14,9163,1
14,9104,1
14,9127,1
14,6975,0
14,7499,0
14,7477,1
14,7781,1
14,6981,1
14,9880,1
14,8590,1
14,1787,0
14,1796,1
14,1792,1
14,1782,1
14,1853,1
14,1158,1
14,14055,1
14,14053,1
14,14073,1
14,8846,1
14,8920,1
14,8998,0
14,8829,0
14,8867,1
14,8971,0
14,8991,1
14,8847,0
14,8937,1
14,8972,1
14,7110,1
14,10817,1
14,11193,1
14,10666,1
14,7846,0
14,7878,1
14,7868,1
14,7851,1
14,7800,1
14,7806,1
14,1685,1
14,8399,0
14,8374,0
14,8344,1
14,8320,1
14,8329,1
14,1707,1
14,3688,0
14,3697,1
14,3847,1
14,3715,1
14,1278,1
14,4128,1
14,7336,1
14,1440,1
14,10522,1
14,1604,1
14,7976,1
14,8383,0
14,547,0
14,548,1
14,541,1
14,533,1
14,2850,1
14,2844,1
15,1615,1
15,1499,1
15,3257,1
15,630,1
15,1612,1
15,1632,1
15,1760,1
15,1514,1
15,1826,1
15,11164,1
15,10766,1
15,10597,1
15,3486,1
15,10824,1
15,5031,1
15,7354,1
15,1416,1
15,1606,1
15,11927,0
15,11908,0
15,11941,0
15,7332,0
15,7336,1
15,7055,1
15,7306,1
15,1441,0
15,1439,0
15,1463,1
15,1437,1
15,1462,1
15,10557,0
15,7119,0
15,10558,1
15,10559,1
15,10552,0
15,7105,1
15,10582,1
15,10566,0
15,10571,1
15,1602,1
15,608,1
15,623,1
15,613,1
15,601,1
15,622,1
15,7538,1
15,7161,1
15,7191,1
15,7145,1
15,7638,1
15,7765,1
15,3560,1
15,7261,0
15,9827,1
15,8604,1
15,14065,1
15,14067,1
15,14066,1
15,8872,0
15,10835,1
15,11212,1
15,10698,1
15,7804,0
15,7822,1
15,7817,1
15,7809,1
15,1661,0
15,1681,0
15,1682,1
15,8387,1
15,1715,1
15,1286,1
15,4061,1
15,13449,1
15,13460,1
15,13472,1
15,13485,1
15,13483,1
15,3866,1
15,1361,1
15,4282,1
15,6369,0
15,6354,0
15,7229,1
15,4478,0
15,4479,0
15,6900,0
15,6880,1
15,6881,1
15,6888,1
15,6908,1
15,6889,1
15,4703,0
15,4699,1
15,4690,1
15,4697,1
15,4711,1
15,9789,0
15,9795,1
15,9752,1
15,9773,1
15,7451,0
15,14589,0
15,8253,0
16,539,1
16,1621,1
16,3282,1
16,3285,1
16,603,1
16,1605,1
16,1681,1
16,1767,1
16,1574,1
16,1839,1
16,10767,1
16,10594,1
16,3488,1
16,10914,0
16,10915,0
16,10916,1
16,11009,1
16,11016,1
16,10965,1
16,5038,1
16,7034,1
16,1464,1
16,1626,0
16,1618,1
16,1601,1
16,8023,1
16,1490,1
16,618,1
16,613,0
16,617,1
16,627,1
16,605,1
16,629,1
16,7544,1
16,7032,1
16,7160,1
16,7088,1
16,7632,1
16,7739,0
16,3571,1
16,9182,0
16,9091,0
16,6978,0
16,7018,1
16,7779,1
16,7782,1
16,9842,1
16,8570,1
16,1796,1
16,1860,1
16,1178,1
16,8842,0
16,8949,0
16,8858,1
16,8985,1
16,8862,0
16,8849,1
16,8870,0
16,8860,1
16,8958,1
16,8968,1
16,10562,1
16,10960,1
16,11157,1
16,10801,1
16,7836,0
16,7879,1
