item_id,knowledge_code
338,"[4, 89]"
339,"[4, 89]"
340,"[4, 62]"
341,"[95, 96]"
342,[96]
343,[96]
344,[96]
345,[96]
346,[96]
347,[36]
348,[60]
349,[60]
350,[60]
351,"[60, 96]"
352,"[60, 96]"
353,"[60, 96]"
354,"[36, 96]"
355,"[28, 100]"
356,"[28, 100]"
357,"[86, 15]"
358,"[28, 15]"
359,"[28, 76]"
360,"[28, 15]"
361,[28]
362,[28]
363,"[28, 40]"
364,"[28, 92]"
365,"[28, 93]"
366,"[28, 92]"
367,"[42, 92]"
368,[42]
369,[42]
370,[42]
371,[28]
372,[28]
373,[28]
374,[28]
375,[28]
376,[60]
377,[28]
378,[67]
379,[67]
380,[67]
381,[40]
382,[40]
383,[40]
384,[40]
385,[90]
386,[90]
387,[90]
388,[90]
389,[39]
390,[39]
391,[39]
392,[39]
393,"[39, 100]"
394,"[39, 100]"
395,"[39, 15]"
396,"[39, 15]"
397,"[39, 76]"
398,"[39, 15]"
399,[39]
400,[39]
401,[39]
402,[39]
403,"[39, 89]"
404,"[39, 89]"
405,"[39, 89]"
406,"[39, 89]"
407,"[39, 62]"
408,[78]
409,[78]
410,[78]
411,[78]
412,[57]
413,[57]
414,[81]
415,[57]
416,"[57, 92]"
417,"[67, 92]"
418,"[92, 81]"
419,"[92, 66]"
420,"[92, 81]"
421,"[29, 92]"
422,"[29, 92]"
423,"[29, 92]"
424,[29]
425,[29]
426,[29]
427,[43]
428,[63]
429,[43]
430,[63]
431,"[63, 24]"
432,"[15, 96]"
433,"[15, 96]"
434,"[39, 24]"
435,"[66, 91]"
436,"[66, 96]"
437,"[66, 96]"
438,"[66, 96]"
439,"[39, 96]"
440,"[39, 40]"
441,"[39, 40]"
442,"[39, 40]"
443,"[50, 72]"
444,"[50, 72]"
445,"[65, 50]"
446,"[40, 50]"
447,[50]
448,[50]
449,[50]
450,"[90, 45]"
451,"[90, 45]"
452,"[90, 45]"
453,"[90, 45]"
454,"[82, 96]"
455,"[82, 96]"
456,"[82, 96]"
457,"[57, 96]"
458,"[57, 96]"
459,"[57, 96]"
460,"[57, 96]"
461,"[86, 96]"
462,"[86, 15]"
463,"[86, 15]"
464,"[86, 19]"
465,"[86, 15]"
466,"[86, 91]"
467,"[86, 65]"
468,"[31, 26]"
469,"[58, 4]"
470,"[31, 96]"
471,"[31, 4]"
472,"[45, 4]"
473,"[56, 96]"
474,"[56, 96]"
475,"[45, 96]"
476,"[18, 96]"
477,"[32, 45]"
478,"[32, 45]"
479,"[32, 45]"
480,"[79, 45]"
481,[79]
482,[79]
483,[56]
484,[56]
485,[56]
486,[56]
487,[56]
488,[59]
489,[59]
490,[59]
491,[59]
492,[59]
493,[78]
494,[69]
495,[69]
496,[69]
497,[78]
498,[62]
499,[62]
500,[62]
501,[62]
502,[86]
503,[86]
504,"[86, 42]"
505,"[86, 42]"
506,"[86, 42]"
507,"[18, 45]"
508,"[74, 45]"
509,[80]
510,[18]
511,[35]
512,[35]
513,[35]
514,[59]
515,[62]
516,[62]
517,[62]
518,[62]
519,[62]
520,[62]
521,"[4, 45]"
522,"[4, 45]"
523,"[4, 45]"
524,[34]
525,[34]
526,[34]
527,[34]
528,[34]
529,[23]
530,[66]
531,[23]
532,"[23, 28]"
533,[23]
534,"[23, 28]"
535,"[66, 28]"
536,"[66, 28]"
537,"[82, 28]"
538,[82]
539,[82]
540,[82]
541,[74]
542,[74]
543,[74]
544,[74]
545,[74]
546,[74]
547,[74]
548,[23]
549,[66]
550,[66]
551,[66]
552,"[23, 28]"
553,"[66, 3]"
554,"[66, 41]"
555,"[66, 38]"
556,"[23, 60]"
557,[56]
558,"[56, 91]"
559,[56]
560,"[56, 91]"
561,"[56, 30]"
562,"[78, 30]"
563,[78]
564,[78]
565,[78]
566,[78]
567,[86]
568,[86]
569,[86]
570,[70]
571,[70]
572,[70]
573,[54]
574,[54]
575,[54]
576,[84]
577,"[63, 91]"
578,"[59, 91]"
579,"[59, 91]"
580,"[59, 91]"
581,"[82, 65]"
582,"[59, 65]"
583,"[59, 65]"
584,"[57, 65]"
585,[57]
586,[57]
587,[57]
588,[57]
589,[23]
590,[23]
591,[66]
592,"[23, 65]"
593,"[23, 65]"
594,"[66, 65]"
595,"[23, 65]"
596,"[66, 26]"
597,"[23, 26]"
598,"[32, 26]"
599,"[26, 32]"
600,"[65, 32]"
601,"[26, 32]"
602,"[32, 65]"
603,"[32, 65]"
604,"[45, 65]"
605,"[86, 65]"
606,"[45, 65]"
607,"[28, 65]"
608,"[28, 65]"
609,"[28, 65]"
610,[28]
611,[28]
612,[2]
613,[91]
614,[91]
615,[2]
616,[2]
617,[59]
618,"[59, 4]"
619,[2]
620,[28]
621,[45]
622,[39]
623,[52]
624,[71]
625,[4]
626,[29]
627,[20]
628,[23]
629,[67]
630,[71]
631,[96]
632,"[48, 28]"
633,"[65, 28]"
634,"[65, 96]"
635,"[71, 96]"
636,"[75, 40]"
637,"[15, 40]"
638,"[35, 65]"
639,"[65, 63]"
640,"[65, 35]"
641,"[51, 65]"
642,"[92, 65]"
643,"[21, 65]"
644,"[28, 65]"
645,"[94, 40]"
646,"[28, 65]"
647,"[78, 65]"
648,"[28, 65]"
649,"[64, 40]"
650,"[71, 65]"
651,"[48, 65]"
652,"[82, 65]"
653,"[57, 65]"
654,"[67, 40]"
655,"[29, 65]"
656,"[59, 65]"
657,[65]
658,"[90, 65]"
659,"[57, 65]"
660,[40]
661,[7]
662,[13]
663,[13]
664,[64]
665,[5]
666,[12]
667,"[12, 65]"
668,"[12, 65]"
669,"[6, 65]"
670,"[6, 65]"
671,"[6, 65]"
672,"[11, 65]"
673,"[11, 65]"
674,"[14, 65]"
675,"[10, 40]"
676,[40]
677,[40]
678,[40]
679,[40]
680,[40]
681,[40]
682,[40]
683,"[36, 40]"
684,"[78, 40]"
685,"[36, 40]"
686,[78]
687,[78]
688,[36]
689,[78]
690,[78]
691,[78]
692,[36]
693,[78]
694,[78]
695,[78]
696,[91]
697,[91]
698,[96]
699,[91]
700,[96]
701,[96]
702,[96]
703,[40]
704,[40]
705,[40]
706,[40]
707,[40]
708,[40]
709,[40]
710,[40]
711,[40]
712,[40]
713,[40]
714,[40]
715,[40]
716,[40]
717,[40]
718,[40]
719,[40]
720,[74]
721,[74]
722,[40]
723,[57]
724,[57]
725,"[57, 2]"
726,"[23, 2]"
727,"[66, 2]"
728,"[66, 2]"
729,"[23, 40]"
730,"[23, 28]"
731,"[71, 40]"
732,[71]
733,[71]
734,[71]
735,[71]
736,[71]
737,[71]
738,[71]
739,[71]
740,[71]
741,[71]
742,[71]
743,[71]
744,[71]
745,[71]
746,[71]
747,[71]
748,[71]
749,[71]
750,[71]
751,[71]
752,[71]
753,[71]
754,[71]
755,[71]
756,[71]
757,[71]
758,[71]
759,[71]
760,[71]
761,[71]
762,[71]
763,[71]
764,[71]
765,[71]
766,[71]
767,[71]
768,[71]
769,[29]
770,[29]
771,[71]
772,[71]
773,[71]
774,[29]
775,[71]
776,[71]
777,[71]
778,[71]
779,[71]
780,[71]
781,[71]
782,"[71, 63]"
783,"[71, 43]"
784,"[71, 63]"
785,"[71, 63]"
786,"[71, 43]"
787,"[71, 43]"
788,[71]
789,[71]
790,[71]
791,[71]
792,[71]
793,[71]
794,[71]
795,[71]
796,[71]
797,[71]
798,[20]
799,[20]
800,[20]
801,[20]
802,[20]
803,[20]
804,[20]
805,"[20, 66]"
806,"[20, 66]"
807,"[20, 66]"
808,"[71, 66]"
809,"[71, 90]"
810,"[71, 90]"
811,"[71, 90]"
812,"[71, 90]"
813,[71]
814,[71]
815,[71]
816,[71]
817,[71]
818,"[71, 74]"
819,"[71, 74]"
820,"[71, 74]"
821,[71]
822,[71]
823,[71]
824,"[71, 74]"
825,[71]
826,[71]
827,[71]
828,[71]
829,"[71, 79]"
830,"[71, 79]"
831,"[71, 79]"
832,"[71, 57]"
833,"[71, 81]"
834,"[47, 57]"
835,"[47, 82]"
836,"[47, 82]"
837,"[47, 82]"
838,"[47, 62]"
839,"[47, 62]"
840,"[47, 62]"
841,[82]
842,[82]
843,[82]
844,[82]
845,"[82, 32]"
846,"[82, 32]"
847,"[82, 32]"
848,"[54, 66]"
849,"[54, 23]"
850,"[51, 23]"
851,"[54, 23]"
852,[48]
853,[48]
854,[48]
855,"[48, 34]"
856,"[48, 34]"
857,[48]
858,"[82, 66]"
859,"[82, 66]"
860,"[82, 23]"
861,"[82, 35]"
862,"[82, 35]"
863,"[82, 35]"
864,[48]
865,[48]
866,[48]
867,[48]
868,[51]
869,[51]
870,[51]
871,[51]
872,[51]
873,[82]
874,"[82, 23]"
875,"[82, 23]"
876,"[82, 66]"
877,"[23, 82]"
878,[71]
879,[51]
880,[51]
881,[74]
882,[56]
883,[101]
884,[101]
885,[101]
886,[33]
887,[33]
888,"[33, 86]"
889,"[33, 86]"
890,"[33, 86]"
891,"[54, 86]"
892,"[51, 86]"
893,"[51, 57]"
894,"[54, 57]"
895,"[54, 57]"
896,"[63, 57]"
897,[51]
898,[54]
899,[51]
900,[51]
901,[51]
902,[51]
903,"[51, 29]"
904,"[51, 29]"
905,"[51, 29]"
906,[78]
907,[78]
908,"[78, 50]"
909,"[78, 50]"
910,"[78, 50]"
911,[34]
912,[34]
913,[34]
914,[34]
915,[51]
916,[51]
917,[51]
918,[51]
919,[51]
920,[51]
921,[51]
922,"[32, 29]"
923,"[32, 35]"
924,"[32, 29]"
925,[32]
926,[32]
927,[87]
928,[55]
929,[55]
930,[78]
931,"[78, 59]"
932,"[55, 59]"
933,"[54, 59]"
934,"[88, 63]"
935,"[54, 81]"
936,"[54, 66]"
937,"[54, 81]"
938,"[67, 54]"
939,[28]
940,[28]
941,[48]
942,[48]
943,[96]
944,[96]
945,[65]
946,[65]
947,[65]
948,[65]
949,[65]
950,[65]
951,[2]
952,"[2, 70]"
953,"[2, 70]"
954,"[24, 70]"
955,[26]
956,[26]
957,[56]
958,"[56, 57]"
959,"[56, 57]"
960,"[56, 57]"
961,"[56, 57]"
962,"[56, 57]"
963,"[56, 23]"
964,"[56, 66]"
965,"[56, 23]"
966,"[91, 23]"
967,[91]
968,[91]
969,[79]
970,[79]
971,[28]
972,[28]
973,[28]
974,[31]
975,[62]
976,[31]
977,[62]
978,[56]
979,[62]
980,[31]
981,"[62, 39]"
982,"[31, 39]"
983,"[62, 39]"
984,"[56, 39]"
985,"[62, 39]"
986,"[44, 39]"
987,"[44, 39]"
988,"[44, 39]"
989,"[44, 39]"
990,"[44, 39]"
991,"[44, 39]"
992,"[44, 39]"
993,"[44, 39]"
994,"[28, 39]"
995,"[28, 39]"
996,"[28, 39]"
997,"[28, 39]"
998,"[44, 39]"
999,"[44, 39]"
1000,"[44, 78]"
1001,"[44, 78]"
1002,"[44, 78]"
1003,"[44, 78]"
1004,"[44, 15]"
1005,"[44, 39]"
1006,"[44, 15]"
1007,"[44, 39]"
1008,"[44, 39]"
1009,"[69, 39]"
1010,"[69, 39]"
1011,"[69, 56]"
1012,"[78, 56]"
1013,"[78, 45]"
1014,"[78, 45]"
1015,"[78, 32]"
1016,"[44, 18]"
1017,"[39, 18]"
1018,"[39, 18]"
1019,"[39, 18]"
1020,[39]
1021,[39]
1022,[44]
1023,[44]
1024,[64]
1025,[64]
1026,[64]
1027,[64]
1028,"[64, 57]"
1029,"[30, 59]"
1030,"[30, 59]"
1031,"[30, 59]"
1032,"[30, 59]"
1033,"[30, 59]"
1034,"[30, 69]"
1035,"[30, 69]"
1036,"[30, 69]"
1037,"[30, 78]"
1038,"[30, 78]"
1039,"[30, 74]"
1040,"[30, 80]"
1041,"[27, 18]"
1042,"[27, 18]"
1043,[27]
1044,[27]
1045,[56]
1046,[89]
1047,[56]
1048,[89]
1049,[56]
1050,[30]
1051,[56]
1052,[100]
1053,"[30, 54]"
1054,"[30, 54]"
1055,"[56, 84]"
1056,"[100, 54]"
1057,"[30, 64]"
1058,"[69, 64]"
1059,[69]
1060,[69]
1061,"[69, 59]"
1062,"[78, 59]"
1063,"[86, 59]"
1064,"[86, 59]"
1065,"[86, 59]"
1066,"[86, 21]"
1067,[86]
1068,[86]
1069,[86]
1070,[86]
1071,[78]
1072,[78]
1073,"[78, 59]"
1074,"[44, 59]"
1075,"[44, 59]"
1076,"[44, 59]"
1077,"[44, 66]"
1078,"[44, 32]"
1079,"[44, 32]"
1080,"[69, 32]"
1081,"[97, 32]"
1082,"[97, 32]"
1083,"[69, 25]"
1084,"[69, 25]"
1085,"[69, 70]"
1086,"[97, 70]"
1087,"[97, 70]"
1088,"[69, 25]"
1089,"[69, 25]"
1090,"[86, 78]"
1091,"[86, 78]"
1092,"[86, 78]"
1093,"[86, 78]"
1094,"[86, 78]"
1095,"[86, 78]"
1096,"[86, 78]"
1097,"[86, 78]"
1098,[86]
1099,[29]
1100,[61]
1101,[29]
1102,[35]
1103,[29]
1104,[29]
1105,[61]
1106,[29]
1107,[35]
1108,[29]
1109,[29]
1110,[57]
1111,[57]
1112,[57]
1113,"[57, 20]"
1114,"[57, 20]"
1115,"[72, 20]"
1116,"[72, 20]"
1117,"[92, 20]"
1118,"[92, 74]"
1119,"[46, 74]"
1120,"[94, 74]"
1121,"[98, 74]"
1122,"[46, 74]"
1123,"[9, 100]"
1124,"[56, 100]"
1125,"[56, 100]"
1126,"[56, 100]"
1127,"[56, 100]"
1128,"[56, 100]"
1129,"[94, 100]"
1130,"[98, 64]"
1131,"[94, 64]"
1132,"[66, 64]"
1133,"[101, 89]"
1134,"[101, 69]"
1135,"[66, 69]"
1136,"[8, 69]"
1137,"[28, 59]"
1138,"[67, 59]"
1139,"[67, 59]"
1140,"[28, 59]"
1141,"[28, 1]"
1142,"[67, 59]"
1143,"[67, 59]"
1144,"[28, 59]"
1145,"[57, 59]"
1146,"[57, 29]"
1147,"[57, 35]"
1148,"[57, 35]"
1149,"[57, 35]"
1150,"[57, 63]"
1151,"[57, 35]"
1152,"[57, 27]"
1153,"[57, 64]"
1154,"[57, 27]"
1155,"[57, 27]"
1156,"[57, 27]"
1157,"[57, 59]"
1158,"[57, 59]"
1159,"[57, 59]"
1160,[57]
1161,"[57, 64]"
1162,"[57, 64]"
1163,"[86, 64]"
1164,"[86, 28]"
1165,"[86, 15]"
1166,"[86, 15]"
1167,"[86, 15]"
1168,"[86, 15]"
1169,"[86, 15]"
1170,"[86, 92]"
1171,"[74, 72]"
1172,"[74, 94]"
1173,"[74, 72]"
1174,"[75, 100]"
1175,"[75, 100]"
1176,"[75, 100]"
1177,"[75, 100]"
1178,"[75, 100]"
1179,"[15, 53]"
1180,"[15, 53]"
1181,"[68, 53]"
1182,"[15, 49]"
1183,"[15, 23]"
1184,"[15, 23]"
1185,"[68, 23]"
1186,"[15, 23]"
1187,[65]
1188,[65]
1189,[65]
1190,[65]
1191,[65]
1192,[65]
1193,[65]
1194,[23]
1195,[23]
1196,[23]
1197,[23]
1198,[23]
1199,[23]
1200,[23]
1201,[15]
1202,[15]
1203,[68]
1204,[68]
1205,[78]
1206,[78]
1207,[78]
1208,[78]
1209,[99]
1210,[99]
1211,[99]
1212,[15]
1213,[74]
1214,[68]
1215,[15]
1216,[72]
1217,[72]
1218,[72]
1219,[72]
1220,[72]
1221,[72]
1222,[72]
1223,[72]
1224,[72]
1225,[72]
1226,[72]
1227,[72]
1228,[15]
1229,[75]
1230,[15]
1231,[93]
1232,[94]
1233,[93]
1234,[93]
1235,[94]
1236,[93]
1237,[93]
1238,[93]
1239,[94]
1240,[93]
1241,[40]
1242,[40]
1243,[40]
1244,[40]
1245,[40]
1246,[65]
1247,[65]
1248,"[65, 32]"
1249,"[65, 32]"
1250,"[65, 32]"
1251,"[65, 32]"
1252,[65]
1253,[65]
1254,"[94, 84]"
1255,"[94, 84]"
1256,"[98, 18]"
1257,"[94, 18]"
1258,"[28, 18]"
1259,"[67, 52]"
1260,"[67, 72]"
1261,"[28, 15]"
1262,"[30, 15]"
1263,"[30, 68]"
1264,"[30, 68]"
1265,"[91, 15]"
1266,"[91, 15]"
1267,[91]
1268,[91]
1269,[56]
1270,[56]
1271,[56]
1272,[56]
1273,[26]
1274,[26]
1275,[26]
1276,[56]
1277,[56]
1278,"[56, 100]"
1279,"[26, 52]"
1280,"[26, 97]"
1281,[26]
1282,[26]
1283,[91]
1284,[2]
1285,[2]
1286,[2]
1287,[2]
1288,[2]
1289,[2]
1290,[2]
1291,"[2, 72]"
1292,"[56, 17]"
1293,"[56, 17]"
1294,"[56, 15]"
1295,"[56, 15]"
1296,"[60, 15]"
1297,[89]
1298,"[89, 15]"
1299,"[89, 15]"
1300,"[89, 15]"
1301,"[89, 15]"
1302,[89]
1303,[89]
1304,[89]
1305,[89]
1306,"[89, 97]"
1307,"[89, 97]"
1308,"[89, 97]"
1309,"[89, 97]"
1310,[89]
1311,"[89, 97]"
1312,"[89, 97]"
1313,"[89, 97]"
1314,"[89, 97]"
1315,[89]
1316,[50]
1317,[91]
1318,[50]
1319,[50]
1320,[91]
1321,[50]
1322,[56]
1323,[56]
1324,[56]
1325,[56]
1326,[56]
1327,[56]
1328,[63]
1329,[63]
1330,[63]
1331,[56]
1332,[56]
1333,[56]
1334,[56]
1335,[2]
1336,[2]
1337,[2]
1338,[91]
1339,[2]
1340,[63]
1341,[91]
1342,[91]
1343,[91]
1344,[91]
1345,[91]
1346,[91]
1347,[63]
1348,"[2, 73]"
1349,"[2, 73]"
1350,"[2, 73]"
1351,"[63, 73]"
1352,"[63, 73]"
1353,[63]
1354,[63]
1355,[69]
1356,[69]
1357,[69]
1358,[69]
1359,[69]
1360,[69]
1361,[69]
1362,[69]
1363,[69]
1364,[69]
1365,[69]
1366,[69]
1367,[2]
1368,[2]
1369,[2]
1370,[91]
1371,[91]
1372,[91]
1373,[91]
1374,[91]
1375,[97]
1376,[15]
1377,[15]
1378,[22]
1379,[22]
1380,[68]
1381,[28]
1382,[22]
1383,[28]
1384,[28]
1385,[28]
1386,[89]
1387,[89]
1388,[89]
1389,[89]
1390,[89]
1391,[65]
1392,[65]
1393,[65]
1394,[65]
1395,[65]
1396,[74]
1397,[74]
1398,[74]
1399,[74]
1400,[74]
1401,[74]
1402,[74]
1403,[4]
1404,[4]
1405,[4]
1406,[92]
1407,[72]
1408,[92]
1409,[92]
1410,[4]
1411,"[4, 59]"
1412,"[4, 59]"
1413,"[34, 59]"
1414,"[34, 28]"
1415,[15]
1416,[57]
1417,[100]
1418,[100]
1419,[100]
1420,[100]
1421,[100]
1422,[4]
1423,[20]
1424,[96]
1425,[65]
1426,[65]
1427,[75]
1428,[21]
1429,[50]
1430,[74]
1431,[35]
1432,[75]
1433,[36]
1434,[99]
1435,[76]
1436,[72]
1437,[49]
1438,[20]
1439,[35]
1440,[77]
1441,[4]
1442,[28]
1443,[29]
1444,[60]
1445,[71]
1446,[100]
1447,[76]
1448,[30]
1449,[77]
1450,[45]
1451,[28]
1452,[76]
1453,[72]
1454,[74]
1455,[50]
1456,[93]
1457,[18]
1458,[17]
1459,[62]
1460,[48]
1461,[18]
1462,[78]
1463,[36]
1464,[78]
1465,[78]
1466,[78]
1467,[36]
1468,[78]
1469,[78]
1470,[78]
1471,[36]
1472,[78]
1473,[78]
1474,[36]
1475,[40]
1476,[40]
1477,[40]
1478,[40]
1479,[40]
1480,[40]
1481,[40]
1482,[40]
1483,[40]
1484,[40]
1485,[40]
1486,[40]
1487,[40]
1488,[40]
1489,[40]
1490,[40]
1491,[16]
1492,[2]
1493,[2]
1494,[2]
1495,[28]
1496,[28]
1497,[28]
1498,[28]
1499,[28]
1500,[71]
1501,[71]
1502,[71]
1503,[29]
1504,[71]
1505,[71]
1506,[71]
1507,[71]
1508,[71]
1509,[71]
1510,[71]
1511,[71]
1512,[71]
1513,[71]
1514,[71]
1515,[71]
1516,[71]
1517,[71]
1518,[71]
1519,[71]
1520,[71]
1521,[71]
1522,[71]
1523,[71]
1524,[71]
1525,[71]
1526,[71]
1527,[71]
1528,[71]
1529,[71]
1530,[71]
1531,[71]
1532,[71]
1533,[20]
1534,[20]
1535,[20]
1536,[71]
1537,[71]
1538,[47]
1539,[47]
1540,[47]
1541,[47]
1542,[71]
1543,[71]
1544,[71]
1545,[71]
1546,[71]
1547,[47]
1548,[47]
1549,[47]
1550,[71]
1551,[71]
1552,[71]
1553,[71]
1554,[71]
1555,[71]
1556,[71]
1557,[71]
1558,[71]
1559,[71]
1560,[20]
1561,[20]
1562,[20]
1563,[20]
1564,[20]
1565,[71]
1566,[71]
1567,[71]
1568,[29]
1569,[71]
1570,[71]
1571,[71]
1572,[71]
1573,[71]
1574,[48]
1575,[48]
1576,[48]
1577,[48]
1578,[48]
1579,[48]
1580,[48]
1581,[48]
1582,[48]
1583,[48]
1584,[88]
1585,[54]
1586,[54]
1587,[54]
1588,[54]
1589,[33]
1590,[33]
1591,[33]
1592,[33]
1593,[33]
1594,[34]
1595,[34]
1596,[34]
1597,[34]
1598,[32]
1599,[32]
1600,[32]
1601,[32]
1602,[32]
1603,[82]
1604,[82]
1605,[82]
1606,[82]
1607,[82]
1608,[82]
1609,[82]
1610,[82]
1611,[82]
1612,[82]
1613,[82]
1614,[51]
1615,[51]
1616,[51]
1617,[51]
1618,[51]
1619,[51]
1620,[51]
1621,[51]
1622,[51]
1623,[54]
1624,[54]
1625,[63]
1626,[51]
1627,[54]
1628,[54]
1629,[78]
1630,[78]
1631,[78]
1632,[78]
1633,[78]
1634,[87]
1635,[55]
1636,[78]
1637,[78]
1638,[55]
1639,[55]
1640,[51]
1641,[51]
1642,[51]
1643,[51]
1644,[54]
1645,[51]
1646,[54]
1647,[51]
1648,[51]
1649,[51]
1650,[51]
1651,[51]
1652,[51]
1653,[51]
1654,[88]
1655,[54]
1656,[54]
1657,[54]
1658,[54]
1659,[28]
1660,[28]
1661,[48]
1662,[48]
1663,[28]
1664,[28]
1665,[28]
1666,[62]
1667,[31]
1668,[62]
1669,[56]
1670,[62]
1671,[31]
1672,[30]
1673,[30]
1674,[30]
1675,[30]
1676,[30]
1677,[30]
1678,[89]
1679,[56]
1680,[89]
1681,[56]
1682,[56]
1683,[56]
1684,[100]
1685,[30]
1686,[30]
1687,[27]
1688,[27]
1689,[27]
1690,[27]
1691,[61]
1692,[29]
1693,[44]
1694,[44]
1695,[44]
1696,[44]
1697,[44]
1698,[69]
1699,[69]
1700,[69]
1701,[44]
1702,[44]
1703,[44]
1704,[78]
1705,[30]
1706,[30]
1707,[30]
1708,[30]
1709,[30]
1710,[30]
1711,[44]
1712,[44]
1713,[44]
1714,[44]
1715,[44]
1716,[44]
