0.891313,0.620537,0.002146,0.958024,0.886723,0.187746,0.947065,0.921148,0.942528,0.945372,0.948143,0.438332,0.942693,0.836502,0.004125,0.111023
0.131687,0.849497,0.014034,0.909274,0.918776,0.904652,0.936933,0.914961,0.934198,0.939382,0.115887,0.391305,0.391369,0.897235,0.019496,0.356268
0.839332,0.623379,0.013027,0.921535,0.616284,0.811243,0.939231,0.913671,0.938114,0.947198,0.839690,0.968775,0.872056,0.804632,0.354148,0.040223
0.949259,0.960060,0.962314,0.947158,0.955775,0.966134,0.950273,0.950606,0.960326,0.945936,0.948244,0.948688,0.949436,0.971309,0.961476,0.963404
0.486397,0.718313,0.002855,0.897004,0.541030,0.552663,0.911219,0.728029,0.917283,0.905752,0.518770,0.580545,0.513071,0.649697,0.190080,0.185212
0.696682,0.470382,0.011735,0.900306,0.760541,0.767155,0.911244,0.869428,0.902590,0.915670,0.714140,0.787215,0.483865,0.797614,0.017243,0.301905
0.881082,0.918985,0.925407,0.972309,0.883870,0.874036,0.966531,0.932365,0.970665,0.972285,0.883946,0.881311,0.875486,0.875214,0.924551,0.926602
0.125949,0.691095,0.013668,0.934097,0.797655,0.963489,0.975221,0.922661,0.974115,0.980615,0.111927,0.398796,0.376825,0.891875,0.416639,0.390055
0.716905,0.536627,0.012031,0.703382,0.569968,0.469946,0.706756,0.685512,0.705120,0.709115,0.693614,0.901454,0.726811,0.665618,0.017542,0.305428
0.980716,0.592670,0.609347,0.934164,0.875744,0.508653,0.921322,0.900134,0.920505,0.920670,0.990150,0.845286,0.964954,0.766574,0.632029,0.625721
0.048095,0.269244,0.114208,0.525654,0.367885,0.053297,0.531677,0.431911,0.433351,0.555997,0.021683,0.070914,0.084778,0.210678,0.128583,0.135638
0.590351,0.253654,0.002220,0.238955,0.516376,0.105037,0.230909,0.370184,0.232808,0.231563,0.406164,0.248863,0.429749,0.518312,0.066419,0.007547
0.805762,0.878754,0.005353,0.908111,0.810631,0.944005,0.919748,0.876343,0.894772,0.931820,0.825658,0.903878,0.819300,0.813628,0.303789,0.296593
0.879337,0.503815,0.012530,0.832297,0.682590,0.795883,0.841176,0.755300,0.835527,0.846034,0.897750,0.864882,0.833517,0.674196,0.339221,0.038099
0.835967,0.603904,0.004941,0.710628,0.729081,0.514703,0.692793,0.707932,0.633189,0.702032,0.837446,0.941191,0.834527,0.608416,0.255005,0.248464
0.799036,0.727357,0.007531,0.708938,0.616297,0.896179,0.707374,0.674334,0.691605,0.711850,0.809190,0.914195,0.608064,0.669061,0.010851,0.280967
0.850956,0.786409,0.016212,0.926730,0.793702,0.957913,0.950949,0.917750,0.952079,0.958867,0.849959,0.959492,0.641763,0.858826,0.483175,0.449063
0.739291,0.548676,0.012951,0.891127,0.769751,0.639487,0.897505,0.817010,0.886729,0.900522,0.753407,0.849014,0.676358,0.787567,0.017999,0.310842
0.725209,0.544825,0.003401,0.870847,0.734892,0.157236,0.864717,0.809181,0.854727,0.869916,0.808622,0.359919,0.797070,0.745447,0.127909,0.012802
0.932010,0.618272,0.009371,0.785426,0.878948,0.838113,0.930388,0.913233,0.958008,0.958906,0.895121,0.925992,0.772109,0.924969,0.338693,0.340966
0.907632,0.353139,0.802453,0.764926,0.350330,0.355074,0.637727,0.415698,0.412168,0.452181,0.941273,0.974416,0.839275,0.355872,0.796628,0.806047
0.326698,0.294236,0.004607,0.903754,0.443870,0.549804,0.913491,0.743232,0.914667,0.917501,0.353986,0.350387,0.471604,0.520000,0.175814,0.163877
0.898849,0.689342,0.702938,0.840774,0.694029,0.579642,0.814701,0.758612,0.802154,0.810915,0.920972,0.961414,0.791578,0.697178,0.722113,0.718995
0.862057,0.371500,0.010410,0.863788,0.732111,0.503362,0.864246,0.812405,0.859692,0.867083,0.873368,0.953389,0.804887,0.797083,0.304090,0.302275
0.919691,0.879576,0.907114,0.942664,0.775124,0.802320,0.965099,0.876033,0.974088,0.967573,0.932334,0.983064,0.882323,0.834463,0.908111,0.917048
0.594926,0.513866,0.001320,0.672289,0.639989,0.137956,0.845591,0.746166,0.869283,0.879425,0.275972,0.287147,0.272160,0.637694,0.002422,0.074773
0.653412,0.542157,0.011170,0.685035,0.519151,0.434489,0.679047,0.648309,0.693015,0.679637,0.662940,0.813811,0.631689,0.656142,0.325579,0.303979
0.966211,0.584607,0.005235,0.894133,0.845254,0.176333,0.873225,0.860350,0.849622,0.873554,0.975027,0.951836,0.894846,0.769214,0.229215,0.237106
0.709593,0.881991,0.011548,0.937475,0.947900,0.840387,0.941403,0.940428,0.892565,0.953334,0.685847,0.746184,0.744931,0.905232,0.418558,0.370131
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
0.906852,0.758108,0.017491,0.942834,0.893771,0.973232,0.942874,0.948416,0.941282,0.943256,0.906101,0.986831,0.940973,0.936106,0.512397,0.491683
0.969984,0.680791,0.010254,0.860678,0.682862,0.739482,0.871625,0.846894,0.864845,0.882328,0.973074,0.943231,0.907115,0.702697,0.362560,0.313471
0.848658,0.941313,0.972627,0.962780,0.876556,0.972009,0.966315,0.920467,0.955899,0.967374,0.904670,0.925972,0.898599,0.888050,0.968114,0.969176
0.982417,0.707575,0.012102,0.904101,0.819676,0.197185,0.923336,0.904379,0.934421,0.928474,0.980097,0.761008,0.931887,0.801159,0.373755,0.319855
0.797267,0.555416,0.007597,0.881791,0.786601,0.173620,0.877931,0.842703,0.875972,0.882284,0.797133,0.388976,0.787808,0.744909,0.247835,0.225357
0.889407,0.751795,0.014678,0.963826,0.856125,0.967541,0.967602,0.943382,0.976360,0.969041,0.918753,0.944375,0.914890,0.892639,0.460318,0.421626
0.756828,0.473904,0.521277,0.824695,0.614625,0.439857,0.815615,0.726620,0.802585,0.819619,0.778485,0.867784,0.574518,0.662647,0.526703,0.548369
0.862337,0.811663,0.012300,0.955647,0.858373,0.846513,0.965081,0.932368,0.978202,0.972219,0.883993,0.861361,0.878849,0.863094,0.426513,0.361301
0.928996,0.676120,0.793851,0.796210,0.619077,0.617548,0.751844,0.695198,0.733212,0.747017,0.957754,0.981417,0.766383,0.632528,0.811840,0.804223
0.754182,0.535119,0.522118,0.827206,0.749731,0.499671,0.807796,0.758067,0.622827,0.846306,0.761992,0.755866,0.745609,0.424554,0.529580,0.536132
0.951876,0.338268,0.008248,0.871097,0.671461,0.180515,0.857879,0.847653,0.866078,0.859891,0.959489,0.949099,0.957503,0.743152,0.011755,0.208866
0.882246,0.434427,0.011971,0.920383,0.794415,0.933958,0.926971,0.878376,0.922473,0.930608,0.891896,0.958890,0.862618,0.767631,0.017336,0.311703
0.936970,0.542955,0.004859,0.727197,0.611726,0.451643,0.663818,0.666895,0.617517,0.677164,0.956740,0.961077,0.911801,0.558466,0.252378,0.243442
0.730181,0.437036,0.011001,0.862100,0.687205,0.413605,0.868376,0.778424,0.870629,0.869961,0.746959,0.879729,0.775966,0.781400,0.015017,0.266163
0.820838,0.572376,0.007342,0.963273,0.827520,0.739910,0.958992,0.906389,0.935511,0.965696,0.820383,0.817456,0.805728,0.828526,0.009596,0.211771
0.856079,0.146538,0.099674,0.792830,0.847098,0.556214,0.783788,0.779729,0.598715,0.811164,0.858067,0.855753,0.855235,0.487214,0.130166,0.186876
0.795146,0.923742,0.008872,0.918882,0.851485,0.961551,0.956999,0.909646,0.970428,0.961367,0.792480,0.925205,0.828006,0.932956,0.380136,0.391288
0.707776,0.557412,0.009381,0.797230,0.684727,0.386333,0.789028,0.757974,0.760185,0.792937,0.714304,0.623878,0.735594,0.667905,0.317223,0.271946
0.993451,0.968584,0.011879,0.999754,0.983785,0.937429,0.999764,0.999794,0.999759,0.999740,0.992103,0.991756,0.991407,0.953650,0.444334,0.382870
0.860171,0.716703,0.004965,0.898742,0.898502,0.435058,0.899537,0.897749,0.908358,0.894879,0.860302,0.951797,0.910478,0.874512,0.261764,0.256346
0.986731,0.849275,0.015514,0.950354,0.782117,0.339478,0.949191,0.931149,0.947290,0.949010,0.990406,0.884740,0.955806,0.838096,0.456086,0.402286
0.829275,0.140467,0.003187,0.750093,0.653147,0.143211,0.744879,0.715310,0.740468,0.747728,0.839076,0.929903,0.715172,0.463356,0.125495,0.133637
0.448048,0.684017,0.004272,0.823414,0.754335,0.561020,0.813190,0.782553,0.821229,0.806663,0.456847,0.903676,0.587483,0.779838,0.007443,0.195414
0.826449,0.888873,0.017981,0.956309,0.890559,0.970836,0.958254,0.951195,0.948232,0.961699,0.825444,0.843937,0.768841,0.896867,0.532477,0.484423
0.709130,0.626154,0.601897,0.795441,0.726558,0.467484,0.781615,0.722276,0.599083,0.813806,0.715999,0.710082,0.699616,0.397365,0.613212,0.595388
0.974216,0.882893,0.014399,0.896514,0.961491,0.909879,0.960525,0.966769,0.967681,0.973696,0.797880,0.938734,0.802210,0.942366,0.474374,0.435405
0.912989,0.870680,0.850078,0.947321,0.833516,0.866985,0.946983,0.932201,0.935123,0.949379,0.915596,0.932135,0.920325,0.859300,0.859501,0.863536
0.944868,0.837161,0.014103,0.972596,0.934949,0.967032,0.970904,0.966359,0.969411,0.972158,0.959603,0.971914,0.957040,0.924015,0.019643,0.371190
0.900472,0.426222,0.013866,0.886724,0.583747,0.480238,0.883678,0.852714,0.877346,0.887799,0.908201,0.901956,0.671164,0.808380,0.378790,0.924931
0.919959,0.796953,0.013109,0.860637,0.884495,0.961673,0.934880,0.919853,0.937491,0.954305,0.902824,0.935339,0.837783,0.897984,0.466455,0.440076
0.784835,0.704730,0.008757,0.993751,0.816497,0.788591,0.994343,0.914121,0.993555,0.993542,0.785646,0.780515,0.768840,0.835462,0.326463,0.294994
0.949556,0.726465,0.518658,0.931221,0.938977,0.390570,0.931337,0.931742,0.927130,0.933547,0.936432,0.589250,0.936623,0.874889,0.563347,0.557959
0.974321,0.991907,0.806239,0.993735,0.985151,0.996653,0.996498,0.994464,0.995048,0.997459,0.974820,0.996494,0.972068,0.724283,0.918126,0.862853
0.905253,0.554227,0.009886,0.970322,0.900061,0.799715,0.975177,0.950396,0.973590,0.977619,0.927559,0.842660,0.923879,0.869328,0.333540,0.326376
0.775888,0.418047,0.010994,0.865877,0.752338,0.704802,0.883645,0.802364,0.883592,0.889378,0.787835,0.931504,0.455578,0.757008,0.329251,0.321188
0.922219,0.844342,0.735644,0.850691,0.785408,0.939305,0.839254,0.805953,0.791521,0.840551,0.934699,0.984802,0.792129,0.538314,0.839550,0.787345
0.693744,0.504936,0.011620,0.905165,0.743729,0.720768,0.923890,0.867785,0.915693,0.930426,0.697943,0.908621,0.749854,0.722267,0.353466,0.335885
0.978455,0.847662,0.017832,0.968585,0.904372,0.976679,0.971489,0.975370,0.962581,0.975024,0.976562,0.965767,0.893375,0.935104,0.527434,0.487160
0.823033,0.813785,0.746772,0.941418,0.844962,0.677693,0.932690,0.889387,0.933994,0.929565,0.907630,0.724360,0.901250,0.853502,0.766209,0.762938
0.938163,0.773710,0.014332,0.969023,0.898853,0.666844,0.966227,0.952866,0.951719,0.969356,0.956120,0.769539,0.953707,0.888803,0.443789,0.394404
0.953877,0.957931,0.018694,0.992227,0.911179,0.979347,0.990338,0.984060,0.985337,0.991704,0.960358,0.968346,0.968217,0.943908,0.570748,0.525153
0.640091,0.421232,0.010635,0.902190,0.714356,0.498546,0.933820,0.868522,0.934717,0.938711,0.622416,0.598790,0.889089,0.801901,0.015292,0.277029
0.925882,0.827857,0.003875,0.933940,0.899045,0.724088,0.927635,0.927455,0.919873,0.935229,0.925722,0.802374,0.922724,0.887328,0.227904,0.230526
0.740468,0.400337,0.380987,0.599741,0.622822,0.122053,0.574059,0.593842,0.534966,0.579182,0.744362,0.918285,0.734080,0.502169,0.406170,0.402214
0.949201,0.857311,0.013802,0.983605,0.945701,0.977397,0.984076,0.973239,0.984385,0.983490,0.947928,0.973999,0.945134,0.931008,0.464522,0.430082
0.975938,0.916499,0.880030,0.958501,0.864136,0.986015,0.974249,0.968761,0.964225,0.981035,0.971945,0.995988,0.930434,0.842448,0.901257,0.900940
0.868483,0.940774,0.696720,0.936232,0.485662,0.978009,0.928964,0.936179,0.916025,0.932592,0.869044,0.981876,0.748121,0.826770,0.738313,0.805842
0.788668,0.416876,0.010910,0.742226,0.599361,0.714951,0.706064,0.657753,0.661346,0.704960,0.813282,0.896666,0.734568,0.586435,0.295737,0.033644
0.861492,0.942774,0.943647,0.951065,0.867198,0.974652,0.955536,0.908817,0.962540,0.950270,0.870520,0.887701,0.832359,0.908984,0.945250,0.947232
0.979038,0.235203,0.006342,0.886935,0.437485,0.722441,0.887924,0.885133,0.913556,0.886408,0.982245,0.903933,0.939485,0.877074,0.202619,0.239567
0.967626,0.934213,0.002155,0.959204,0.953386,0.908704,0.960774,0.965576,0.962121,0.961946,0.957472,0.965306,0.957714,0.966671,0.174001,0.166121
0.639694,0.368334,0.001036,0.540474,0.570558,0.105678,0.585600,0.597483,0.525589,0.630580,0.446240,0.313210,0.447792,0.424995,0.068687,0.067177
0.611270,0.570620,0.013064,0.825795,0.791034,0.813253,0.870276,0.839728,0.866983,0.880489,0.601101,0.917177,0.460819,0.830810,0.384077,0.367403
0.851844,0.441381,0.006592,0.812625,0.821328,0.173570,0.810475,0.818573,0.796542,0.814215,0.848152,0.415289,0.848897,0.802556,0.204637,0.201504
0.891983,0.801411,0.011001,0.681301,0.875323,0.195343,0.857520,0.866357,0.899437,0.889742,0.412319,0.433805,0.424160,0.855448,0.346272,0.302296
0.913105,0.773325,0.820224,0.965311,0.919787,0.984155,0.965316,0.946910,0.970487,0.964765,0.913143,0.956986,0.909186,0.956018,0.817571,0.856495
0.756006,0.610953,0.013751,0.902552,0.820155,0.663186,0.908613,0.875016,0.885782,0.916634,0.759818,0.949932,0.827336,0.803539,0.366057,0.040104
0.956648,0.750041,0.016994,0.950739,0.868591,0.911108,0.956135,0.937978,0.956418,0.958139,0.965595,0.989883,0.817185,0.905464,0.500785,0.478981
0.842888,0.801078,0.001395,0.902833,0.835125,0.733752,0.897028,0.875635,0.865184,0.906272,0.842333,0.841228,0.833327,0.805190,0.002583,0.093164
0.921538,0.411166,0.005077,0.667914,0.640334,0.130771,0.595720,0.630485,0.558247,0.596487,0.938557,0.942498,0.876050,0.664051,0.206253,0.217979
0.685217,0.884765,0.857846,0.921952,0.876698,0.868766,0.927912,0.897803,0.909797,0.934116,0.670425,0.951498,0.779664,0.859414,0.856255,0.860089
0.839560,0.859471,0.003356,0.986890,0.765645,0.745964,0.992320,0.887503,0.991451,0.991448,0.860372,0.963102,0.538632,0.829455,0.231617,0.225776
0.985329,0.825565,0.857459,0.961870,0.932249,0.987060,0.962157,0.950063,0.969863,0.959497,0.995259,0.984067,0.979671,0.958625,0.869332,0.895441
0.971816,0.815111,0.904908,0.899883,0.862921,0.771929,0.869955,0.867470,0.796034,0.885014,0.978783,0.962583,0.968651,0.738180,0.902909,0.891042
0.966437,0.746004,0.753431,0.967536,0.963162,0.781036,0.972100,0.968600,0.972516,0.972884,0.957656,0.846876,0.957513,0.928496,0.757171,0.777891
0.938764,0.728013,0.688375,0.945314,0.822906,0.498893,0.936012,0.933306,0.931509,0.935852,0.959401,0.655164,0.958522,0.864970,0.690161,0.686485
0.299765,0.417114,0.008723,0.749082,0.413866,0.590543,0.775085,0.599935,0.789434,0.785773,0.477795,0.472826,0.453894,0.535906,0.270876,0.259337
0.686700,0.634740,0.012796,0.886459,0.723041,0.488240,0.905114,0.862166,0.896895,0.910748,0.687321,0.904417,0.715763,0.780068,0.377214,0.347808
0.749702,0.627405,0.013429,0.866188,0.766145,0.528633,0.877254,0.845556,0.866889,0.884127,0.736519,0.908974,0.464573,0.787636,0.019616,0.331059
0.941286,0.619430,0.013266,0.927325,0.695293,0.594069,0.911510,0.896360,0.907586,0.910402,0.950237,0.970224,0.925514,0.848111,0.391750,0.372620
0.925108,0.470149,0.004121,0.662100,0.501201,0.373423,0.585295,0.541789,0.492003,0.584114,0.960864,0.978338,0.908207,0.411675,0.218295,0.216224
0.958070,0.558765,0.577692,0.891626,0.914883,0.911651,0.949428,0.938389,0.960776,0.962075,0.946431,0.954525,0.890261,0.931070,0.619173,0.682016
0.955027,0.468228,0.012320,0.927915,0.760805,0.856654,0.933697,0.906716,0.935471,0.935840,0.961373,0.959556,0.885843,0.864147,0.332501,0.038916
0.785923,0.563849,0.004726,0.786629,0.798148,0.175933,0.811907,0.811134,0.825982,0.818993,0.776940,0.927608,0.555731,0.811888,0.198726,0.215105
0.794664,0.519897,0.007538,0.861529,0.785276,0.162742,0.857160,0.822099,0.824504,0.864973,0.793612,0.387135,0.784486,0.758223,0.237773,0.223457
0.542560,0.639741,0.012100,0.964405,0.939355,0.973127,0.972807,0.955678,0.967870,0.973077,0.524705,0.677556,0.677731,0.885423,0.400440,0.392507
0.424126,0.347611,0.334628,0.296619,0.378054,0.435466,0.289614,0.352390,0.297531,0.296660,0.423830,0.426671,0.433200,0.433223,0.336611,0.328012
0.914536,0.517764,0.008200,0.924063,0.891904,0.396957,0.927657,0.921236,0.916639,0.933399,0.904651,0.588772,0.902305,0.814590,0.011400,0.220712
0.941653,0.963330,0.007392,0.968190,0.949638,0.979726,0.987714,0.977420,0.992134,0.992503,0.937166,0.950771,0.899900,0.973580,0.376776,0.370408
0.865241,0.762342,0.006558,0.896683,0.888387,0.584415,0.900059,0.897963,0.888638,0.904069,0.863363,0.890890,0.874054,0.784025,0.296257,0.297979
0.530420,0.076970,0.001054,0.418293,0.202945,0.081228,0.434808,0.469482,0.658660,0.698867,0.523002,0.756296,0.279226,0.480561,0.082256,0.077047
0.974294,0.797538,0.968621,0.986381,0.796420,0.798153,0.929204,0.821284,0.816313,0.829010,0.989670,0.992462,0.986549,0.798441,0.964378,0.963466
0.976598,0.746114,0.015730,0.906829,0.719041,0.819587,0.905536,0.884542,0.899832,0.906881,0.983396,0.986600,0.912670,0.857883,0.021995,0.378129
0.126089,0.741774,0.745100,0.903574,0.763026,0.967465,0.931545,0.892695,0.905928,0.938611,0.112693,0.399590,0.380278,0.863820,0.737617,0.766785
0.987464,0.650799,0.683992,0.968483,0.912655,0.886560,0.956886,0.938326,0.937340,0.959043,0.994903,0.976490,0.981269,0.894293,0.722353,0.770171
0.976562,0.843646,0.862476,0.985041,0.921090,0.967527,0.986211,0.983151,0.984710,0.988418,0.975925,0.976155,0.975383,0.982266,0.860004,0.881366
0.801265,0.815217,0.015871,0.928079,0.824075,0.962801,0.957425,0.927404,0.961064,0.963347,0.794344,0.849965,0.813042,0.809385,0.494350,0.457141
0.866557,0.474979,0.009417,0.945202,0.683252,0.576644,0.940647,0.913015,0.941981,0.939866,0.916516,0.682225,0.912092,0.849917,0.293439,0.284004
0.873329,0.540107,0.011067,0.805369,0.700798,0.160810,0.819503,0.772678,0.826173,0.826792,0.880171,0.916236,0.798469,0.698756,0.292908,0.030938
0.857684,0.616175,0.527183,0.887780,0.718302,0.172521,0.876711,0.857785,0.828809,0.892296,0.876640,0.422736,0.872602,0.703281,0.536315,0.504292
0.563833,0.196484,0.005266,0.466236,0.457388,0.074232,0.437301,0.404220,0.396136,0.435356,0.582369,0.767220,0.556121,0.281828,0.007706,0.125863
0.756480,0.892582,0.012801,0.920556,0.412448,0.305784,0.918403,0.871682,0.926858,0.923799,0.793744,0.043012,0.153063,0.777822,0.341790,0.034237
0.725203,0.238504,0.008501,0.913440,0.935519,0.691248,0.930603,0.913559,0.938540,0.933451,0.720214,0.727117,0.774905,0.924740,0.260659,0.268528
0.967510,0.815921,0.015233,0.755040,0.904519,0.979479,0.950511,0.960104,0.987468,0.986778,0.449246,0.976451,0.462011,0.965248,0.463268,0.428495
0.904706,0.688306,0.514745,0.823729,0.620928,0.592465,0.805700,0.722446,0.779989,0.809194,0.930491,0.977856,0.846694,0.677940,0.502839,0.019746
0.837363,0.509036,0.010556,0.927558,0.749765,0.951788,0.933911,0.903160,0.932630,0.936659,0.870768,0.919176,0.866153,0.743480,0.345290,0.327238
0.840624,0.861742,0.006698,0.921965,0.897425,0.794836,0.933864,0.923759,0.939897,0.936921,0.838712,0.968181,0.857672,0.838326,0.323781,0.326443
0.849227,0.924831,0.923492,0.968627,0.880589,0.836923,0.991346,0.930178,0.993493,0.995192,0.874729,0.848380,0.868559,0.839431,0.921059,0.930140
0.660460,0.831630,0.013104,0.893644,0.863320,0.957148,0.902278,0.884326,0.892120,0.906368,0.607286,0.735162,0.661697,0.874888,0.470620,0.439729
0.909464,0.366183,0.005663,0.934121,0.896309,0.855896,0.948118,0.937512,0.958651,0.950188,0.892865,0.904874,0.891767,0.944522,0.204137,0.216928
0.058366,0.282591,0.005412,0.755275,0.519907,0.116454,0.793811,0.630986,0.808377,0.795586,0.071809,0.086409,0.234585,0.501548,0.168561,0.150392
0.709370,0.231949,0.589982,0.551522,0.060214,0.114475,0.427522,0.301200,0.395446,0.434424,0.778534,0.940215,0.667424,0.147820,0.593099,0.570934
0.877228,0.878279,0.009005,0.893610,0.808609,0.951528,0.879182,0.853140,0.883342,0.874650,0.889223,0.979748,0.960076,0.884581,0.388327,0.395182
0.957864,0.572533,0.638313,0.876321,0.883859,0.963252,0.898861,0.905717,0.866834,0.920095,0.942468,0.184178,0.896917,0.837416,0.665273,0.716202
0.622801,0.396638,0.468909,0.468276,0.323570,0.432132,0.436517,0.378879,0.412963,0.428527,0.650271,0.880540,0.362780,0.328254,0.487604,0.487478
0.754347,0.868716,0.016105,0.943049,0.859451,0.883904,0.958373,0.917434,0.954516,0.961609,0.756807,0.940074,0.694686,0.891845,0.510224,0.453962
0.965378,0.846634,0.864764,0.854488,0.834942,0.857121,0.856307,0.871407,0.858296,0.873908,0.960705,0.918948,0.884542,0.850685,0.866020,0.867185
0.881655,0.839064,0.015104,0.965693,0.755021,0.788888,0.957536,0.929183,0.944767,0.962508,0.934666,0.828523,0.929398,0.880932,0.467184,0.422325
0.881974,0.704487,0.005480,0.868351,0.765210,0.598678,0.844532,0.809461,0.801786,0.849358,0.895644,0.850099,0.819201,0.708418,0.285502,0.277413
0.811835,0.500789,0.008726,0.855775,0.795249,0.175313,0.872449,0.843753,0.860582,0.881363,0.794024,0.401330,0.790600,0.686390,0.273972,0.232570
0.791065,0.645929,0.014178,0.877818,0.689598,0.939864,0.899369,0.863966,0.881413,0.910210,0.790835,0.968650,0.887899,0.752348,0.425118,0.405265
0.546369,0.449885,0.002380,0.490344,0.465308,0.392119,0.503474,0.474817,0.470018,0.506910,0.549301,0.810111,0.614116,0.410699,0.150137,0.147964
0.940695,0.854378,0.016996,0.948653,0.797031,0.801085,0.957421,0.937953,0.950529,0.962442,0.941804,0.981424,0.803112,0.892953,0.501062,0.460145
0.131754,0.982983,0.016256,0.942462,0.934448,0.969544,0.971023,0.932184,0.951693,0.975937,0.118041,0.407780,0.398418,0.942190,0.520590,0.471339
0.897910,0.837342,0.001886,0.867408,0.875220,0.796704,0.881245,0.885774,0.854314,0.894468,0.841169,0.895582,0.841670,0.832020,0.152280,0.145551
0.904862,0.894157,0.018296,0.952467,0.872077,0.967734,0.966108,0.963498,0.969037,0.969498,0.901271,0.986431,0.828533,0.955782,0.025531,0.430075
0.679634,0.713916,0.715336,0.788878,0.709218,0.638820,0.787622,0.735710,0.736259,0.793724,0.681937,0.678440,0.670942,0.630688,0.716917,0.716763
0.745352,0.677118,0.003959,0.851110,0.744772,0.417029,0.901763,0.847041,0.932247,0.917294,0.685142,0.526314,0.679201,0.743876,0.190190,0.199448
0.830470,0.568779,0.012893,0.820057,0.704858,0.829279,0.789475,0.773620,0.781793,0.783634,0.846113,0.845121,0.674329,0.706761,0.018520,0.317951
0.938264,0.479782,0.012348,0.974584,0.614887,0.955875,0.973432,0.933921,0.974173,0.973587,0.948164,0.988724,0.925455,0.915606,0.366596,0.380275
0.981718,0.975179,0.015441,0.970117,0.930000,0.898590,0.961566,0.951434,0.954043,0.960320,0.995933,0.964946,0.985323,0.931364,0.544726,0.493674
0.861938,0.561838,0.011421,0.893695,0.829455,0.190695,0.894515,0.883324,0.881417,0.897310,0.862216,0.905388,0.673897,0.802698,0.335991,0.302502
