user_id,item_id,score
2552,15,0.0
1686,13,1.0
3550,10,1.0
3328,9,1.0
1356,10,0.0
124,5,0.0
151,17,0.0
508,5,0.0
3024,8,1.0
1770,20,0.0
3621,13,1.0
3452,8,0.0
2105,15,0.0
164,10,1.0
444,2,1.0
3179,1,1.0
47,4,1.0
1289,5,0.0
1958,5,1.0
814,13,1.0
2779,12,1.0
2302,18,0.5
386,13,1.0
3254,1,1.0
2594,16,0.0
1926,7,0.0
729,6,1.0
1865,18,0.0
1436,6,0.0
2133,14,0.0
2778,14,0.0
944,12,1.0
3001,16,0.0
3318,7,1.0
1358,9,0.0
755,5,1.0
14,3,0.0
2099,5,1.0
82,1,1.0
655,16,0.0
69,12,0.0
2348,6,1.0
1139,15,0.0
2209,10,0.0
3159,8,0.0
1165,14,1.0
1118,13,0.0
1461,8,0.0
924,18,0.0
1894,16,1.0
2059,6,1.0
210,1,1.0
3106,16,1.0
2720,18,0.0
1820,9,1.0
23,2,1.0
2686,20,0.0
2152,2,1.0
2881,10,1.0
3127,20,0.0
841,2,1.0
3084,9,1.0
1669,1,1.0
2912,3,1.0
316,18,0.416666666666667
484,15,0.0
2648,4,1.0
1953,13,1.0
1915,12,0.0
2157,19,0.5
646,20,0.0
2575,18,0.0833333333333333
1034,11,1.0
3826,1,1.0
1879,16,0.0
250,3,1.0
1579,12,0.0
3813,6,1.0
3706,14,0.0
1919,20,0.0
3279,16,0.0
1625,13,0.0
688,17,0.416666666666667
3809,1,1.0
2222,16,1.0
3439,9,0.0
265,3,1.0
2573,5,0.0
273,14,0.0
2122,16,1.0
2918,16,0.0
847,18,0.0
2044,14,0.0
2817,9,1.0
1268,9,1.0
3381,10,0.0
1943,7,1.0
2740,16,1.0
1406,10,1.0
1758,2,1.0
2339,17,0.5
3871,11,1.0
1391,13,0.0
392,11,0.0
1223,2,1.0
917,4,1.0
1056,4,0.0
2785,15,1.0
2759,17,0.833333333333333
1210,17,0.5
2544,6,0.0
3042,2,1.0
3520,1,1.0
2228,12,1.0
2454,1,1.0
1618,11,1.0
533,5,0.0
3517,2,1.0
563,2,1.0
1551,16,0.0
1645,15,0.0
3600,12,1.0
2369,5,1.0
459,18,0.166666666666667
3543,17,1.0
2548,17,0.0
2582,5,0.0
2386,8,0.0
436,8,0.0
1395,14,0.0
606,7,1.0
506,18,1.0
3769,2,1.0
197,18,1.0
334,19,0.5
1392,10,1.0
2926,2,0.0
2644,6,1.0
1365,6,1.0
2318,8,0.0
1791,17,0.25
2232,11,1.0
1660,5,0.0
2403,2,0.0
2802,11,0.0
3317,9,1.0
3665,16,0.0
212,17,0.333333333333333
428,4,0.0
3756,6,0.0
1661,13,1.0
3291,18,1.0
2140,16,1.0
114,3,1.0
3458,8,1.0
1093,7,1.0
1109,16,0.0
2160,8,0.0
2222,7,1.0
3034,17,0.166666666666667
3844,1,1.0
111,13,1.0
2855,14,0.0
3039,20,0.0
2866,3,1.0
3700,2,1.0
3126,12,0.0
2830,2,1.0
1941,1,1.0
2266,5,1.0
1538,12,0.0
714,19,1.0
256,9,1.0
2392,8,0.0
938,15,0.0
1040,18,0.0
2887,18,1.0
1291,19,0.5
2343,11,1.0
294,3,1.0
1375,7,1.0
1358,4,1.0
3909,11,0.0
1813,4,1.0
956,13,1.0
1934,9,1.0
3666,1,0.0
1631,20,0.333333333333333
648,13,0.0
1271,19,1.0
3728,8,1.0
2657,19,1.0
929,12,1.0
147,8,1.0
2607,20,0.0833333333333333
3736,7,0.0
1750,12,1.0
66,20,0.0
3172,20,0.0
1411,17,0.166666666666667
1247,8,0.0
1636,2,0.0
3510,3,1.0
3333,16,1.0
2682,4,0.0
2719,1,1.0
1286,16,0.0
2518,14,0.0
171,4,1.0
757,6,1.0
3229,8,0.0
3642,13,0.0
2684,20,0.0
1291,16,0.0
2703,18,0.0833333333333333
1620,18,0.666666666666667
2855,11,0.0
3713,20,0.5
2481,13,0.0
1526,7,0.0
1417,9,0.0
3008,12,0.0
1228,9,1.0
380,1,1.0
1704,1,1.0
187,5,0.0
3670,16,0.0
3684,7,0.0
2458,20,0.0
3155,11,1.0
149,7,1.0
383,12,0.0
2450,13,0.0
2815,17,0.333333333333333
2116,17,1.0
1872,15,0.0
3628,9,0.0
1587,15,1.0
2847,12,0.0
1317,8,0.0
3715,13,0.0
2132,17,1.0
1343,9,1.0
3833,15,0.0
223,10,1.0
3904,5,0.0
187,1,1.0
479,5,1.0
2531,4,0.0
685,3,1.0
1027,16,0.0
36,8,0.0
273,12,0.0
1311,2,0.0
2020,12,1.0
742,13,1.0
1438,3,1.0
216,14,0.0
1881,11,0.0
2995,20,0.0
3739,9,1.0
2208,3,1.0
3815,16,0.0
2675,20,0.666666666666667
1201,1,1.0
2191,12,1.0
1225,20,0.5
768,8,0.0
2653,13,1.0
3780,4,0.0
648,11,0.0
1399,8,0.0
3856,4,1.0
373,10,1.0
365,17,0.0
735,10,0.0
218,2,1.0
3739,19,0.5
2733,17,0.833333333333333
385,1,1.0
2888,16,0.0
2863,10,1.0
1674,1,0.0
1679,6,1.0
182,13,0.0
2179,10,0.0
1643,12,1.0
3267,11,0.0
3757,17,0.25
2474,11,0.0
1517,14,0.0
838,20,0.0
3253,5,0.0
3823,16,0.0
3450,4,1.0
1003,7,1.0
2698,2,1.0
90,17,0.5
3303,8,0.0
1367,5,1.0
3109,3,0.0
3840,2,0.0
1398,11,0.0
425,2,1.0
1005,20,0.166666666666667
1100,18,1.0
3653,3,1.0
1060,9,1.0
310,4,1.0
972,10,1.0
3533,11,1.0
211,13,1.0
25,6,1.0
3678,2,1.0
2205,13,1.0
3720,17,0.583333333333333
2496,14,0.0
3311,11,0.0
3125,13,0.0
1044,11,1.0
927,19,1.0
584,13,1.0
2931,15,0.0
3275,9,1.0
834,5,0.0
1004,10,1.0
2503,6,1.0
2808,16,1.0
3847,20,0.0
2248,18,0.0833333333333333
2164,10,0.0
1921,14,0.0
386,12,0.0
2590,16,1.0
326,11,0.0
1149,3,0.0
1246,14,0.0
2423,2,1.0
886,17,0.916666666666667
875,6,1.0
1207,10,1.0
1874,15,0.0
466,7,1.0
3089,11,1.0
1035,5,0.0
1583,20,0.583333333333333
2160,18,1.0
3561,12,1.0
3124,18,1.0
2877,14,0.0
10,2,1.0
3215,5,1.0
2939,18,1.0
419,8,0.0
1991,6,1.0
228,17,0.416666666666667
1008,11,1.0
2331,9,1.0
1511,19,0.5
1066,17,0.833333333333333
1909,2,1.0
2730,11,1.0
1828,2,1.0
2300,6,0.0
1402,11,0.0
760,7,1.0
2214,9,1.0
465,11,0.0
2474,5,0.0
1867,15,0.0
1693,18,0.0
2949,1,1.0
1449,4,0.0
1510,5,0.0
1690,14,0.0
2573,19,0.5
3875,1,1.0
1050,7,0.0
3421,17,0.416666666666667
1277,14,0.0
2077,6,0.0
3787,16,1.0
2706,5,1.0
3773,10,1.0
1062,3,1.0
99,5,1.0
184,19,1.0
3892,12,0.0
3482,20,0.166666666666667
1253,1,1.0
3797,1,1.0
2432,12,0.0
626,20,0.0
2881,15,0.0
2452,9,0.0
2879,9,1.0
2847,16,0.0
3540,15,0.0
3820,1,0.0
296,7,1.0
2189,6,1.0
3645,14,0.0
917,6,1.0
3539,17,0.0
77,10,0.0
2621,3,0.0
1986,1,1.0
603,20,0.0833333333333333
2787,14,0.0
2390,12,1.0
1709,11,1.0
3505,16,1.0
2118,19,0.5
2332,8,0.0
3756,2,0.0
2566,16,0.0
2722,17,0.5
1143,17,0.25
364,15,0.0
1233,17,0.0833333333333333
3579,20,0.0833333333333333
2946,4,1.0
754,14,0.0
62,12,1.0
768,3,0.0
3365,5,0.0
2988,6,1.0
3037,6,1.0
2885,2,1.0
1483,17,0.666666666666667
2943,13,1.0
3422,12,0.0
3313,15,0.0
1985,11,1.0
3516,20,0.0
1372,16,1.0
2645,13,1.0
2850,7,1.0
116,18,1.0
2021,20,0.0
767,12,0.0
362,18,0.833333333333333
2182,7,1.0
3117,10,0.0
3613,1,1.0
1441,10,0.0
256,6,0.0
853,20,0.0
546,9,1.0
2134,10,1.0
1710,5,1.0
1336,12,0.0
2330,17,0.0
2464,6,1.0
1579,16,0.0
1244,20,0.0
3158,11,0.0
670,1,1.0
1046,10,0.0
1486,1,1.0
3801,20,0.0
3541,7,0.0
1426,13,1.0
3426,13,0.0
2476,3,0.0
1889,7,0.0
1497,5,0.0
2,6,1.0
1318,17,0.833333333333333
2693,3,0.0
1747,7,1.0
3332,14,0.0
2436,10,1.0
1236,10,1.0
1589,16,1.0
2959,19,0.5
2851,18,1.0
83,15,0.0
3434,4,1.0
731,5,0.0
1125,12,1.0
1658,6,1.0
1970,5,0.0
234,19,0.5
1,3,0.0
2320,8,0.0
1833,7,1.0
565,8,0.0
284,6,1.0
672,13,0.0
2426,10,1.0
1720,13,1.0
662,14,0.0
2114,11,1.0
2968,6,1.0
633,14,0.0
2461,7,1.0
1204,13,1.0
1362,12,1.0
2442,6,1.0
2236,7,0.0
2953,16,1.0
3892,2,1.0
3066,1,1.0
219,3,1.0
2201,6,1.0
415,6,0.0
544,9,1.0
1610,18,1.0
851,7,0.0
736,1,1.0
842,3,1.0
3243,15,0.0
3288,4,1.0
37,9,1.0
1104,17,0.0
1896,9,1.0
3511,12,1.0
888,10,1.0
2698,16,0.0
37,18,0.0
1264,4,1.0
3080,13,1.0
1391,14,0.0
3363,5,0.0
1266,8,0.0
1210,6,0.0
2025,10,1.0
2214,18,0.833333333333333
2089,17,0.5
3110,11,1.0
1821,15,0.0
3809,11,0.0
219,4,1.0
699,17,0.25
1044,20,0.0
1082,13,0.0
853,11,0.0
2902,19,0.666666666666667
411,20,0.583333333333333
2328,13,0.0
3902,16,0.0
3873,8,0.0
3131,6,1.0
2914,19,1.0
3096,1,1.0
2152,15,0.0
3414,16,0.0
2104,2,1.0
157,19,1.0
3407,2,1.0
3526,18,0.666666666666667
1744,3,1.0
3561,2,1.0
384,20,0.0
561,5,0.0
3362,19,1.0
3071,12,1.0
1657,7,0.0
3520,8,1.0
2211,20,0.166666666666667
2168,1,1.0
3572,4,0.0
1877,3,1.0
3437,16,0.0
1307,7,1.0
2045,14,1.0
2145,10,1.0
2294,12,0.0
1013,13,1.0
2962,16,1.0
1778,16,0.0
926,1,1.0
2672,16,0.0
2975,16,0.0
3544,16,0.0
1233,8,0.0
2376,20,0.0
1499,1,0.0
1101,16,0.0
1609,16,0.0
3537,10,1.0
493,2,0.0
865,2,1.0
3526,19,0.5
2562,4,0.0
1064,2,1.0
3467,3,1.0
312,20,0.0
626,7,0.0
2245,10,1.0
2199,15,0.0
1790,20,0.0
307,9,1.0
1584,18,1.0
3554,15,0.0
962,1,1.0
1914,2,0.0
3257,19,1.0
3417,12,0.0
3143,16,0.0
1411,7,1.0
48,18,0.0
1689,15,0.0
444,14,0.0
3327,19,0.5
606,1,1.0
3336,7,1.0
1993,1,1.0
3239,5,1.0
1273,12,0.0
613,17,0.666666666666667
3653,10,0.0
2139,20,0.25
3469,7,0.0
2442,11,0.0
3571,15,0.0
1533,14,0.0
2128,9,1.0
1806,7,1.0
2646,4,1.0
2116,13,1.0
125,14,1.0
3036,3,1.0
310,19,1.0
1927,10,0.0
177,17,0.666666666666667
3683,17,0.0
1826,17,0.0
606,5,1.0
1860,12,0.0
1637,3,1.0
3376,19,0.5
478,6,0.0
6,7,1.0
1438,13,1.0
1416,1,1.0
2876,10,1.0
731,8,0.0
539,13,1.0
383,5,1.0
3714,3,0.0
1992,9,0.0
152,11,0.0
3449,10,1.0
3363,20,0.0
1130,19,0.5
1050,9,1.0
3778,12,0.0
1684,8,0.0
1129,14,0.0
890,4,0.0
2173,17,0.5
3876,20,0.0
1366,17,0.833333333333333
2088,13,0.0
1047,16,0.0
465,18,0.583333333333333
575,7,1.0
2198,9,1.0
1717,17,0.166666666666667
2515,2,1.0
2449,14,0.0
825,2,1.0
2137,14,0.0
635,12,0.0
163,9,1.0
771,11,0.0
1267,8,0.0
126,13,1.0
1000,1,1.0
1487,7,0.0
1563,20,0.0
1680,2,1.0
1737,2,1.0
3224,10,1.0
1238,6,1.0
2239,20,0.0
1514,6,1.0
1548,11,1.0
3443,5,0.0
2304,1,1.0
173,9,0.0
2510,9,1.0
2389,11,0.0
129,19,0.5
983,17,0.833333333333333
3606,10,1.0
2901,2,0.0
2189,12,1.0
446,2,1.0
3488,5,0.0
581,4,1.0
2060,5,0.0
172,6,1.0
2300,2,1.0
1003,4,0.0
1021,14,0.0
285,20,0.0
54,2,1.0
3139,15,0.0
1348,9,1.0
1716,7,0.0
1771,18,0.5
3791,3,0.0
258,15,1.0
314,8,0.0
454,13,0.0
1052,15,0.0
2980,19,0.0
153,17,0.166666666666667
1701,19,0.5
1215,13,1.0
2500,12,0.0
2223,1,1.0
2259,5,0.0
1060,18,1.0
468,4,1.0
2665,18,0.0833333333333333
3581,2,1.0
3876,14,0.0
641,8,0.0
1448,7,0.0
2478,9,0.0
2723,19,0.5
1017,8,0.0
1035,18,0.0
3370,7,0.0
2056,18,1.0
682,19,0.5
1123,2,1.0
1126,7,0.0
2432,8,0.0
3900,6,1.0
342,20,0.0
3187,20,0.166666666666667
1491,19,0.25
2070,6,0.0
690,20,0.333333333333333
332,18,0.0
1060,1,1.0
1729,12,1.0
2305,20,0.0
470,6,1.0
3090,5,0.0
3827,6,1.0
2154,12,0.0
2037,19,0.5
553,14,1.0
1212,18,1.0
1319,7,1.0
1020,16,0.0
349,12,1.0
1346,12,0.0
1709,20,0.5
1814,17,0.0833333333333333
3635,16,0.0
1790,12,0.0
202,18,0.333333333333333
895,6,0.0
2691,19,0.0
216,2,1.0
1489,20,0.0833333333333333
2742,2,1.0
3395,7,1.0
1947,8,0.0
2838,20,0.5
3621,16,0.0
1768,12,0.0
1722,17,0.5
1951,10,1.0
708,10,0.0
3329,4,1.0
3157,14,0.0
2615,18,0.5
1091,8,0.0
231,7,1.0
3227,20,0.0
1230,14,0.0
3584,20,0.583333333333333
896,15,0.0
3051,9,1.0
2077,15,0.0
2413,9,1.0
191,1,1.0
517,9,1.0
1066,20,0.0
1622,19,0.5
1019,12,1.0
1976,6,1.0
3628,5,0.0
1272,11,1.0
1945,11,1.0
1052,5,0.0
3556,15,1.0
3236,8,1.0
2991,1,1.0
2488,5,1.0
1048,12,1.0
1512,7,1.0
1310,2,0.0
1808,2,1.0
417,14,0.0
3566,5,1.0
393,3,0.0
1392,19,1.0
162,19,0.0
343,6,1.0
2504,8,0.0
3733,1,1.0
2327,8,0.0
2433,14,0.0
3682,5,0.0
176,13,0.0
1471,3,0.0
3638,2,1.0
3716,12,0.0
2933,6,1.0
1765,12,0.0
1030,16,0.0
1099,8,0.0
2558,8,0.0
1582,1,1.0
428,2,1.0
2619,20,0.166666666666667
3028,8,0.0
2375,14,0.0
941,11,0.0
2685,17,0.833333333333333
418,4,1.0
2958,14,0.0
2811,6,1.0
415,20,0.166666666666667
2661,9,1.0
2835,19,0.5
3063,15,1.0
922,1,1.0
2767,10,1.0
3636,7,0.0
80,11,0.0
1594,1,1.0
1736,13,1.0
231,11,1.0
3752,10,1.0
1237,3,1.0
2451,19,0.5
188,6,1.0
3308,9,1.0
1010,4,1.0
3458,12,0.0
3000,14,0.0
2277,3,1.0
1311,15,0.0
3549,12,0.0
1073,11,0.0
1561,1,1.0
3221,13,0.0
3724,12,0.0
1272,10,1.0
1608,9,1.0
3174,1,0.0
2607,1,1.0
1885,11,0.0
1757,8,0.0
844,10,0.0
1258,1,1.0
1153,18,0.0
2685,4,1.0
1243,12,1.0
58,10,0.0
2794,20,0.75
763,11,1.0
198,8,0.0
1590,1,1.0
2780,16,1.0
3774,11,0.0
163,12,1.0
1094,9,1.0
547,3,1.0
3303,12,1.0
942,8,0.0
388,3,1.0
3470,7,1.0
19,2,0.0
2692,8,0.0
188,18,0.75
3045,5,1.0
2926,10,0.0
2206,17,0.0
2192,15,1.0
3511,9,0.0
1763,15,0.0
940,8,0.0
170,13,1.0
3826,7,0.0
3158,17,1.0
2436,12,1.0
897,15,0.0
3274,7,0.0
2605,12,0.0
634,1,0.0
1077,19,1.0
3166,7,0.0
1852,8,0.0
3807,16,0.0
2844,17,0.833333333333333
292,3,0.0
453,20,0.5
730,6,0.0
718,14,1.0
1184,13,0.0
1057,10,1.0
1248,4,1.0
868,20,0.0
3086,7,0.0
2202,8,1.0
1641,2,1.0
535,16,0.0
599,12,0.0
171,16,1.0
101,18,0.166666666666667
2761,20,0.0
1221,9,0.0
2702,6,1.0
1136,3,0.0
1806,19,0.416666666666667
2483,17,0.666666666666667
1564,14,0.0
3033,3,1.0
3745,5,1.0
830,19,0.5
3485,12,1.0
605,1,1.0
2395,3,0.0
222,1,1.0
2750,8,0.0
1415,9,0.0
2447,11,1.0
795,7,0.0
1532,10,1.0
1726,10,1.0
1261,9,1.0
1791,2,0.0
3016,20,0.0
597,5,0.0
1358,18,0.0
3346,5,1.0
2291,7,0.0
912,16,0.0
1227,1,1.0
2786,14,1.0
2462,10,1.0
3248,14,0.0
2636,1,0.0
116,14,0.0
1802,20,0.0
824,11,0.0
916,17,0.5
1569,9,1.0
3586,1,1.0
2467,1,1.0
2675,3,0.0
2480,12,1.0
2338,8,0.0
883,1,1.0
1372,10,0.0
3804,16,0.0
43,3,0.0
541,19,1.0
2729,12,1.0
1370,2,0.0
2742,17,0.0833333333333333
3574,5,1.0
1652,18,0.5
3549,4,1.0
3658,20,0.583333333333333
79,4,1.0
3013,14,0.0
772,6,0.0
2180,15,0.0
3207,17,0.5
53,1,1.0
2176,16,0.0
2083,4,1.0
63,16,0.0
991,8,0.0
1102,17,0.0
2058,4,1.0
2418,16,0.0
1285,11,1.0
1502,15,0.0
277,13,0.0
3487,18,0.0833333333333333
590,6,0.0
2066,3,0.0
2840,10,1.0
3140,13,0.0
3838,4,1.0
734,2,1.0
3221,8,0.0
3587,15,0.0
222,9,1.0
662,18,0.0
1424,12,1.0
3031,11,0.0
2144,11,0.0
3749,3,0.0
1776,19,0.5
988,14,0.0
1862,8,0.0
1441,13,0.0
3486,4,0.0
26,9,1.0
950,5,0.0
3273,17,0.666666666666667
392,4,1.0
764,4,1.0
2719,17,0.833333333333333
3878,19,0.5
3081,11,0.0
3373,3,1.0
3345,9,1.0
2836,1,1.0
2182,16,0.0
541,10,0.0
2741,14,0.0
3865,8,1.0
1723,16,1.0
2921,4,1.0
2957,16,0.0
1005,14,0.0
3148,2,1.0
3200,4,1.0
1911,5,0.0
1960,9,1.0
1379,20,0.0833333333333333
2474,16,0.0
1589,12,1.0
1148,13,0.0
3121,20,0.25
1752,1,1.0
1055,15,0.0
1477,3,0.0
1394,16,1.0
225,2,1.0
60,4,1.0
2398,20,0.5
1622,8,0.0
3688,16,0.0
2928,16,0.0
187,9,1.0
2881,17,0.666666666666667
744,8,0.0
910,12,0.0
507,12,1.0
2663,18,0.416666666666667
1295,20,0.0
2572,20,0.0
3868,17,0.416666666666667
2340,3,0.0
1288,8,0.0
1261,4,1.0
3454,16,0.0
322,7,1.0
1731,4,0.0
2374,2,1.0
3224,16,1.0
2470,5,0.0
1554,2,1.0
3455,9,1.0
3764,16,0.0
1166,2,0.0
2938,14,0.0
3336,12,0.0
755,6,1.0
3040,20,0.0
3456,11,0.0
1415,14,0.0
2065,3,1.0
2555,17,0.5
2146,12,0.0
1664,1,1.0
210,18,0.333333333333333
2816,10,1.0
2582,3,0.0
3819,2,1.0
2935,19,0.5
2296,16,0.0
2913,11,1.0
844,11,1.0
242,18,0.0
427,18,0.0833333333333333
2003,6,0.0
1367,13,1.0
3039,7,1.0
3638,8,0.0
3897,1,1.0
2224,16,1.0
1876,15,1.0
1939,18,0.833333333333333
2559,10,1.0
2513,12,1.0
3684,6,1.0
3565,9,0.0
2574,19,0.0833333333333333
2069,19,0.5
28,8,0.0
3041,19,0.5
3513,17,0.0
1263,6,1.0
25,15,0.0
3035,20,0.0
2149,20,0.5
1486,12,1.0
3782,6,1.0
1861,5,1.0
2993,2,1.0
574,15,1.0
1698,19,1.0
691,10,1.0
714,17,0.166666666666667
3497,8,0.0
2669,13,1.0
3703,5,1.0
2244,1,1.0
1296,14,1.0
2377,5,1.0
2658,13,1.0
2060,8,0.0
3859,2,1.0
984,4,1.0
2822,7,1.0
2557,10,1.0
1937,6,0.0
425,19,0.5
1673,20,0.166666666666667
1381,7,1.0
2920,6,1.0
3048,20,0.0
1626,18,0.833333333333333
2210,16,0.0
84,3,1.0
3135,18,0.166666666666667
2303,4,0.0
2920,2,0.0
1834,16,0.0
213,1,1.0
1633,1,1.0
42,19,0.5
2831,19,0.5
3162,5,0.0
518,16,0.0
1996,13,0.0
1842,2,1.0
1509,5,0.0
1515,5,1.0
3881,11,1.0
3154,1,1.0
3853,19,1.0
222,10,1.0
643,13,0.0
2079,5,0.0
598,11,1.0
1044,7,0.0
1199,11,0.0
2994,13,0.0
2098,5,1.0
346,7,1.0
3636,8,0.0
3479,17,0.0
600,5,0.0
1020,19,0.5
602,17,0.0
1485,1,1.0
2337,11,0.0
3102,11,1.0
562,9,1.0
3233,5,1.0
189,10,1.0
2856,19,0.5
342,6,0.0
2268,2,1.0
2096,14,0.0
1993,18,0.666666666666667
530,4,1.0
3574,7,0.0
988,9,0.0
1597,15,0.0
1745,13,1.0
2301,16,1.0
325,4,1.0
1731,12,0.0
1031,14,0.0
6,14,0.0
1381,4,0.0
3705,8,0.0
1390,1,1.0
590,15,0.0
1178,7,1.0
3255,20,0.0
3638,10,0.0
868,10,1.0
2739,4,1.0
711,15,0.0
1811,14,1.0
447,12,0.0
499,2,1.0
3034,3,1.0
496,8,0.0
506,5,0.0
3562,5,1.0
2037,9,1.0
2140,17,0.666666666666667
8,11,1.0
1992,11,1.0
1556,9,1.0
2209,6,1.0
2399,2,0.0
570,20,0.5
1889,8,0.0
1493,5,0.0
2486,19,0.5
1123,16,0.0
1363,13,0.0
635,6,0.0
110,4,1.0
2477,18,0.0833333333333333
2115,18,1.0
1731,2,1.0
1531,20,0.0
1663,16,0.0
631,14,0.0
1936,8,0.0
541,9,1.0
2482,15,0.0
3021,2,1.0
2036,7,0.0
1684,4,0.0
604,7,1.0
1171,16,0.0
773,15,0.0
3378,4,0.0
2759,16,0.0
1042,12,1.0
986,1,1.0
1061,3,0.0
3738,20,0.166666666666667
122,11,1.0
638,18,0.25
961,8,0.0
2081,14,0.0
1188,12,1.0
2311,11,0.0
1823,12,0.0
1943,9,1.0
2253,8,0.0
3633,8,0.0
1174,11,1.0
2416,6,0.0
3643,8,0.0
1863,19,0.5
2624,12,1.0
1946,13,1.0
2638,2,1.0
2088,3,1.0
295,11,1.0
2811,16,1.0
261,11,0.0
3238,7,1.0
3289,12,1.0
548,7,1.0
3874,17,0.833333333333333
1851,12,0.0
3240,12,0.0
1454,8,1.0
437,5,0.0
2713,2,1.0
2122,1,1.0
3535,13,1.0
1876,1,1.0
1072,20,0.0
918,4,0.0
3801,13,0.0
224,1,1.0
1825,17,0.5
477,14,0.0
769,11,0.0
1020,18,0.166666666666667
893,10,0.0
583,9,1.0
775,17,0.166666666666667
2595,3,0.0
192,8,0.0
3454,14,0.0
2874,2,1.0
3225,12,1.0
2410,11,0.0
2511,6,1.0
2269,20,0.0
1366,2,1.0
1199,15,0.0
1020,17,0.0
1283,18,0.0
32,6,1.0
3463,13,0.0
2413,17,0.5
2736,19,0.5
3211,14,0.0
3173,5,0.0
3574,20,0.333333333333333
1033,10,0.0
2443,11,1.0
376,7,1.0
1269,10,1.0
338,5,1.0
928,19,0.5
2075,13,0.0
3535,12,1.0
2964,17,0.25
3736,20,0.0
2079,20,0.0
3386,4,1.0
2084,10,0.0
1887,10,1.0
3628,17,0.25
402,10,1.0
3758,4,1.0
2514,12,0.0
3674,12,0.0
3522,15,0.0
3620,15,0.0
2797,3,1.0
643,4,0.0
634,19,0.5
3226,13,1.0
2573,7,0.0
1077,10,1.0
345,9,0.0
3176,2,0.0
1124,1,1.0
3476,6,1.0
3030,4,1.0
92,20,0.0
536,8,0.0
3363,4,1.0
3712,20,0.166666666666667
3835,2,1.0
2442,10,1.0
3852,20,0.0
1104,4,0.0
1702,13,0.0
958,13,0.0
1473,2,0.0
1779,13,1.0
401,6,1.0
2798,1,1.0
3419,14,0.0
450,11,0.0
178,1,1.0
3039,1,1.0
1836,19,0.166666666666667
2330,19,0.0
679,11,0.0
1874,13,0.0
930,15,1.0
1365,15,1.0
313,10,0.0
1629,4,1.0
1412,13,1.0
1389,3,1.0
2897,5,0.0
3708,9,1.0
1965,12,1.0
2806,3,1.0
3602,17,0.5
1260,17,0.666666666666667
1434,2,1.0
1420,6,0.0
1932,8,0.0
2557,9,0.0
15,6,1.0
2758,18,0.5
2441,10,1.0
995,19,0.166666666666667
2812,1,1.0
1229,15,0.0
2702,2,1.0
1320,7,1.0
2706,20,0.666666666666667
